patientId,sampleId,hmfSampleId,deleted,sampleHash
214,1,HMF000214A,false,7b63e1033280de63ad15285a61159fe3e8e4e5d38f2ae6614c2b7a8484e696e1
215,1,HMF000215A,false,3acca6e1a6474bb20a39c24d4437a1b2e31d6c110281a82b107d7fb84984e003
216,1,HMF000216A,false,7475418454019af8d047c490da538c765bd9e8d0acaa0709c0c3e6ce7c9963e8
216,2,HMF000216B,false,b589a583fd7e9a38862a7a313b06ec6adcc4cb9f24f96d8479eddcae54bdc9b9
217,1,HMF000217A,false,074bceabc905693b21a1b9cab9641840f0270af22edf19b1b5f51bb556ceadf4
218,1,HMF000218A,false,e4b61b2314b9b2f0def8a616d7678594dee4bff79955fb5a83b097b1e67e03f4
219,1,HMF000219A,false,ede4e2fccf0811fbec5645b6c3efed99c33e3ed7636c4797f1a397367b0dd783
220,1,HMF000220A,false,b46c8eb102f9063cadd7f141a2c90a74f6465330bd4e684c70c68a6d6be96c5e
220,2,HMF000220B,false,20c27cbeaf4f351374303a032fff49c3d9a6f7235ed4eb702121914478131941
221,1,HMF000221A,false,dcbf0552da9834962597d40f9cb4953a1da878a466fdaf6a7255f306f91249e6
222,1,HMF000222A,false,0f47c6e1d4ae58ad1d4bd49d8cf151eea0fe663c9b99d9ad0b1f553a9d301d88
222,2,HMF000222B,false,f730362572b61e99f5d7683a043f84d19fa8e61e5baf7194c1df00f68c4f6f9b
223,1,HMF000223A,false,839c4de983ed385b2b741b2b9ca9eeeefbc95872cd8ee6317566adc2a9adb81b
224,1,HMF000224A,false,5f165d512a74bff29a5d28c46afb99e3250093b28bfd439433d46888ca06dfd1
225,1,HMF000225A,false,f38d1e3aa83e89c891e9a5615fd34e852334e9e2f0be7ad9bbc68b2869c2c1ec
226,1,HMF000226A,false,ee19726a3f8441c083739dd0bbb6030319c1bf3090f670b562bd0a3770657e9e
227,1,HMF000227A,false,6d8576b05fba0e1c2ccfe57e25fb5b283d2f42b1a7f8a6adbc3809842c9f5a92
228,1,HMF000228A,false,7aabff2eee886b5fe9141e61a15dcc7fec3e25434b9700264f3bff9178fa63fe
229,1,HMF000229A,false,48d96f5e3e7025f6934641ea3b7370312761bf68609686876128ae9891af3b4e
230,1,HMF000230A,false,ae3bc92d618e09fb144209a6e0d160c79bffb82d543bb2a3142f38dda204ffb4
231,1,HMF000231A,false,861765fa2c1c71b03f18f68818f0f7b4f67902b35a859e6f29cc02e2d0375e1c
232,1,HMF000232A,false,345520c1bcf1c9a162d0d9094f05385bb82df62eb1491c3b428c5d3bc38f6afa
233,1,HMF000233A,false,53622759f7a0cb8fa5a712524ff92aaa661d63acfff38b8048612ec79cb39ba7
234,1,HMF000234A,false,5469948d3f99a2863542b66b4f089330fc2464aa3eb5d67fde4fdc73e3a43d92
235,1,HMF000235A,false,65a02e28904bddf581ef8c2209231582f2f0803dcf40732ef3827193243112a1
236,1,HMF000236A,false,4de77507d8ecdaf8add44341750fc4b806bb678c5a6de091d2be8fbbc2e2ccd2
237,1,HMF000237A,false,efcb91f5ab03b89fd37164adf1ecf68ac7db2059385d4bf814d87ed9610afc70
238,1,HMF000238A,false,837076b465413bf48ec7f2c403ca07bfff4131d432269071c4ea0fd80dc5a1d6
239,1,HMF000239A,false,708e551910541d99b4febaa2cc09e5e3b0034dcfac76cdaed349ba4d3c282f43
240,1,HMF000240A,false,7c4b32ab25dde213d4ddff953d7aad9110904189b20516af6ca6b6075915e73e
241,1,HMF000241A,false,8052a2d8e93f67e626b588bfa37e958b1e6b0b0b50c91ff6bf73747e14b1ce0b
242,1,HMF000242A,false,3c3d9b003067b90b505b80dcab38ff0abf46ddf0330170270a5ba9e286e03fe8
243,1,HMF000243A,false,9a118a357c3af423fae0c062d6d0d181084fa86d6eaa8b11038bb1b0e98728f1
244,1,HMF000244A,false,cb5d607ad4a9274b2ee222968b8fd1388988a6a83c6c01ec2108365e7dd790fd
245,1,HMF000245A,false,d46d70ea48a6a397f392af84f96797a804860be354ee15acfb1abd4563c8fb1e
246,1,HMF000246A,false,7d62ec7fac10f7307ddc5efc029e351b5631229e915ebacf48dc1ef39e612b05
247,1,HMF000247A,false,bf3d80f79b556dfeadcfc15f83faced97fbcbca8a522e26ef22061aba24d4101
248,1,HMF000248A,false,cc1f608b11de2ece07d04f9c1cebed8866fc0b666e00714ae30b0107f06d4a26
249,1,HMF000249A,false,b2f4f283637467f2437c5bbe35b3abd869ea5b926e7009b6e47b6af3336f2305
250,1,HMF000250A,false,8299308e33768783109026a4be4565528e8414c521ca20634b7b69a3e38f6a69
251,1,HMF000251A,false,a90ec77ce6fd558169b3618bcd4580e4c0106c69658fb92d0cec5fba832c7d50
252,1,HMF000252A,false,6f179366a35abe13d2a65e1c45383a7daf84c512ae4ca12cb0aacc561546cf30
253,1,HMF000253A,false,ef8938e3db98ffc42b4a42f9e5b6a34400627461a6b4c6317d9a5e390058f0c8
254,1,HMF000254A,false,33abdff85049495b0cd3bb945b4a6fbeaec1f9aa62652494c760c7f8bfb0a34e
255,1,HMF000255A,false,9537b31938284e34cc4d0855f6f6af8141dfcbad234a734f434b6b0c3d6cf0a7
256,1,HMF000256A,false,6056525a05c70f43b43dc71332d2a43f69a25e81b097689c32008bb63934990e
257,1,HMF000257A,false,3bcfaa0fd713fd94fd93482947116264b26165845eb6a371c43f43b37c528d5e
258,1,HMF000258A,false,c5ac505a0e16308f3f56bdd3a0803df522adf86f00974dd18951978758e67a39
259,1,HMF000259A,false,efd0a8fdcc4d1dd16f11a888a03a48cc44fe6e9151dc604c66e1aeb4acdcb150
260,1,HMF000260A,false,7fa74f6b4d6333fd678f383f3785dfb657048658e33a786e644cf74025a5722e
261,1,HMF000261A,false,d7793fb4f4a8bc6d14b56128ddbbc62144ac122cad8cec18f240d230eaf22e80
261,2,HMF000261B,false,dedb9c6d8728466b9f738a937b9624f2109bc5f193d929e9427f29337a134099
262,1,HMF000262A,false,9d919b39785b3a015695abc7dad22cb17c5022e671d58f6b8dfd596105c66449
263,1,HMF000263A,false,106a94de25cd522944b4d3b2cc18bf0c506c5cce7e717016733712d448d71ae6
264,1,HMF000264A,false,1f1d9cd6ffb765c7536cf73dd2fcf42cdf14ba1eed2719cd5f4182dfbd090625
265,1,HMF000265A,false,0c593393873b9a897317338d4ee9fab6745f7117ba2f49f51980f03f2edcb74e
266,1,HMF000266A,false,2dc1849eed2e0d8146457eaa06a9a3a0affdce6a9dcce85507c5c2990f299f37
267,1,HMF000267A,false,a4605d6d7835d6cbb7b10f9802b797eef882c69a022e2e99add62f84015b84aa
268,1,HMF000268A,false,de99048e5d604b3129bfdf0147adf94955a0c1fb62c9af831120e48011deb499
269,1,HMF000269A,false,aa388e684b15760baa50cd424d1fea6d3a741b556cba981ac26219d652d86aa9
269,2,HMF000269B,false,11060f677b01411ee6f95208330311ad6d60180c0cf7e91f08733435472f36b7
270,1,HMF000270A,false,48a012c1f3e54a62d03016110989f4167e6342e19557d2a8f47c469b2acedcd9
271,1,HMF000271A,false,09acafe1af2b177cf70addae5eafd39489816ad9419789b9b45287ff138a784e
271,2,HMF000271B,false,fe7cf1722df25b3752c1069b1043319fa9e65f39bc9c001efdbbfc54ddfa2783
272,1,HMF000272A,false,df3c4519ba253f4b5a64619c24b2413b4f4cfc264bc627c11120143c12425c27
273,1,HMF000273A,false,b651220bc3babacb98aa4d1882879b2370cecf1dfe0d96112091c7503aafadac
274,1,HMF000274A,false,e01a85471fdbb5b48187fa05ff9743246c553660a8a8d7d5f57973c063a4279f
275,1,HMF000275A,false,cad2fdf0d0722e60bbd2e02d3a805b4537dced3ae40dc101820de84b192e7127
276,1,HMF000276A,false,baad28d189a5de9f50eaf3a406d4dccb242e94cc5b716ddf5c815b24e2c459fe
277,1,HMF000277A,false,23a5d9fdcb8fef54b2f062b51cfe05b1659a0ea21432fc9725aac5923b858d14
278,1,HMF000278A,false,d1066390d8fd9ee1108a0389794aac9b1ab11a813ebd65ef7b4a7aaa69c2ecc6
278,2,HMF000278B,false,87d4fedb12782465a6840833ff0245d2737d16233f56bb36f98b6086f0f3af88
278,3,HMF000278C,false,eba5891124a619bfe1160ce42853a65543c3bbb0abb0def2f9d862968b06f079
279,1,HMF000279A,false,1a71cacdccf16d5b5ab285046220e5e1e719d88dbb074991d4c84ea99484d371
280,1,HMF000280A,false,9ef53eff2fdae748af1f74aee5e7d7e81733a6f016899cf8319592ca94de810b
281,1,HMF000281A,false,167a9c1b53ee5cb55befa8c99ef874a1bd48592542c330eeb18e81ebed72879c
282,1,HMF000282A,false,c47bf01d9d6f86c6949be6e538a26bee35055c5e03b5cc8a3dae3a6b77a091bc
283,1,HMF000283A,false,b5fa65c009c43080fba3db89a01daa50a3dd8a8de4668f3efc1377518d3ff432
284,1,HMF000284A,false,dd98cd1e78ae5821e23bd11074ab9e5bbb46d1799990af1760356f25ef645845
285,1,HMF000285A,false,6180275071c0f34d8eecda4be4cc0a9f56c644249121bb46f93a88c167cfba66
286,1,HMF000286A,false,28b93134a139ea16eec31b612907edb69f43c3e032bbf0641bd0d60a886ed418
287,1,HMF000287A,false,00c3d4436dbd25b010e6429f09e2f94af4d6baac8064c5aae779c74a0ff23d2a
288,1,HMF000288A,false,5639d7874f6d79aa86945be283fd49a3eb0327c694276e944f7cf51354bdd5e8
288,2,HMF000288B,false,5982088058de949bca4ece7a2195b79cfa42ffa9143397e6d091a08f153a5fb3
289,1,HMF000289A,false,3507d229c728734d29279491dd8102a436e4193497ff5d4105bdc5b8911c8a88
290,1,HMF000290A,false,e303b2b0006724e1925a2922503b14f22408044eb27aea24c9e0f8ead6e7f786
290,2,HMF000290B,false,59a3d7d639fc43dba29b808b9cbcf2b338c39a7bb66feadc8a1024c0bb20ce8a
291,1,HMF000291A,false,911253728c57e342198de495ffcfa67bea1abad0a28fb034faea9f86c7b1445a
292,1,HMF000292A,false,833bcd73f50cd5559cb0700efe866c6fe5fb2f2d0e8d574792d24259b3176903
293,1,HMF000293A,false,a947046d467b94f2f3018c30f27530ecc66b5e7243038319e8b9df5ba1f37394
294,1,HMF000294A,false,bda28c7f8ff160056da28964d007a033cb7bd7a1cfb2c16669e7b044c70fed07
295,1,HMF000295A,false,608ab6e95c227d19289df3993c9123a35d6f2d1d800ebc76df19dcf99ede8d0e
296,1,HMF000296A,false,3136ef6994ed465aa44c71c71788922ef8479b2b977cc696b2e0779ecb363fe8
296,2,HMF000296B,false,184aad28f48ace39507ef96eb41b3b5e3cd3f7d2f4459f5ded071f47563d400a
297,1,HMF000297A,false,96d34305e7ce8aebd69fe9df7cc78bc9313e313010e961d540355b686802ed5c
297,2,HMF000297B,false,118bed840f5ef23922f333b4d21be5ffbe52f5c459423eb7610d6379f4913d8d
298,1,HMF000298A,false,2db7915ff2afc6bf6ee377deae4361f5386d8e0332c5714d2e83dab22b56bfd4
299,1,HMF000299A,false,9a651a8902eeb8f5c8caa4ba3f742a4a1b5e0c86802bc14d8f20dab5f3c75c7e
299,2,HMF000299B,false,1f253bb743f0bfefabe81b3c1a114799ceac32f3d41acb4824e46ae565424632
300,1,HMF000300A,false,5489c557cfe5e29087c1c9ed68934851be2824e85107406d74d47b34a17380d5
300,2,HMF000300B,false,5912b62618047343325e232e52cc51912300b3227ada23952481ffcfdafde30b
301,1,HMF000301A,false,f05b3aca4397d7a2d78ceffccabbf4445cc034a45c665aa9a710e71754991db8
301,2,HMF000301B,false,1cb4cf6adab06fd941f7da5836d77deb45aacc7ab9e856828dd5a5ee41bc76bd
302,1,HMF000302A,false,f2a2454d6374de68de9acd783033660eaa2b06eda73ce6de81ed021371d0fa83
303,1,HMF000303A,false,9acf62c8329d50eb3f431dd6fa27c5c7d462edb7b5ebe6ea35ba1bd36816c5ab
304,1,HMF000304A,false,f2b6e9c589f52ca2362ce5eb7df823d233dfa3d496b98c1f0d17910f65903661
305,1,HMF000305A,false,ff9e9b9cb8a41c191a98a46f75d0f39b24583184036d4a63264994540f20b913
305,2,HMF000305B,false,7ee55d4c662310149ad210992c5cdaf3b96231d676feda4c3a4d375ada0b9b19
306,1,HMF000306A,false,9e78fc4e7b8d5abd39d0e7fc858bc1d3439f3c75a3d351c0100004c0367d48e5
307,1,HMF000307A,false,4eabdf58d7de0b784b4e9392423a5806c6e1d7e285c51c80aba9ab3e02b36ca0
307,2,HMF000307B,false,b261724b7201414a4b97c9095628ac550b0e6f67ce7cf696a49a0ce7eb38a16d
307,3,HMF000307C,false,119090b4cb67ba5ac2f8977f42f7ea962be533afcf947420775c3f40c7d99bc6
308,1,HMF000308A,false,cdb04a1f22917bd0599bc558658e5c8e32b448f1ddf97183be01de56c4f0317a
309,1,HMF000309A,false,bf6521124b45d76f55c685530ffe0308984d1552f03adddd39aad6516cee696d
310,1,HMF000310A,false,dfecb37a1e8467f216f825686cfd4227d3adb19bfb985e8ffe7daef276844234
311,1,HMF000311A,false,dfcb291803ae88cb699fb55223fb4f7438f8431fd5355a1c73be75564b8e870e
312,1,HMF000312A,false,d8785f9086e863eb0f79a6be3c3883b8b62fb5be52fda139e50558a5bacaedfc
313,1,HMF000313A,false,f5785a121160f6db2037eb971b2fe6e59645fc93aeadb9258abdf38ab7d0ffdd
314,1,HMF000314A,false,2c95dff9e43aad969e28e892d8479b5a78144096a4c2cf5fbfc680868cfe24ea
315,1,HMF000315A,false,fc0d6732611212878fe1b32d80a19c606c2240304c2c56f04fa7bdc6e9e8c151
316,1,HMF000316A,false,99ee584d5b34e222601fc417f1db168f6989fee285ca00ca75f939a88fbe6a0d
316,2,HMF000316B,false,60cab5f3005b591cae3ba3ddf48ca3a7ddb363ff44e5436182d02d3d9f49c878
317,1,HMF000317A,false,a71a226e678ee01145e570f5ec2f1bd037e97072c079cb2a9ea99fb01b48e113
318,1,HMF000318A,false,3ca719a82ae722097d3f5b2f712c729ea4530288d5ca4a09ea44a554e7840821
319,1,HMF000319A,false,d9e31e9137aeaa4dd92960566d390b535525cf66fb9729e730ef2da93d7ca006
319,2,HMF000319B,false,02b0cc1af449455789689eb5b1dc16067dec1d344f29f3432928fa7b2cb320e1
320,1,HMF000320A,false,b90637836280ecb190bc88d8f059265a4b2f4e7180b0d5afaddecd8732d2d8c9
321,1,HMF000321A,false,1a48fd789c0d304e0e0858e0611c9eb009a1be6e81de89a37d046478b7b69414
322,1,HMF000322A,false,7063fb5e258e5b2fce8247544a6de9c2dd8c7f3bc1c6b4df4fd3dd7293bcf64e
323,1,HMF000323A,false,b19b8e98308af0c43c24124f12b53d8fc5a72bf5dd697961b93ccba3894b9feb
323,2,HMF000323B,false,76fec19fe76a583e696a24536ae81fe00b7f351a831e4e9f6bcf984d0ef2a3b3
323,3,HMF000323C,false,0a63be49c54284a235a6c32aec0a113d94ea5682fa1cea9c576917bb1f078699
324,1,HMF000324A,false,7ec7f47225eb14c8a2bc9f1d9dce0b9f8552e0f6ae8a9966da84e4fc686778d3
325,1,HMF000325A,false,21781fc63f6d99a858d7417ada323b854bea213643ca1c74e195b57e79f742bb
326,1,HMF000326A,false,98969afd6ede0d1be31aa82f0f7af943d0953951ca2104bb4303abd15c69cc3f
327,1,HMF000327A,false,723fb27d83871eda34fde70bddd96304887458a7a1af0f35831c3571d9ccb495
328,1,HMF000328A,false,394c88e23316d0efad96e6a351bbf1eee60fa4211ce002a8b3638b891fff38cd
329,1,HMF000329A,false,02eb822081db1ab2a8a40b0387455744159be307b5549797a13071e0f2e04cc0
330,1,HMF000330A,false,e101d97a29f05188202d66be24752ae974b5eb13d18bd6a20c9a1f17f40f57e6
331,1,HMF000331A,false,8a004f3ac25fe96c80f20c70d607c0186f24260892a5b133a21df8f597d4ec16
332,1,HMF000332A,false,a39f77045a559f48abbca398a2391a2bd152346729301568d8b881901098791e
333,1,HMF000333A,false,9f63183895bb30ea21a5637c2dcb63268151685b4a4391c0002cc018316ecd8e
334,1,HMF000334A,false,b11f1c2b8195727218320b9ab04bfecbeb3196ccf61e399e8178d5a5fcf49a57
335,1,HMF000335A,false,7749499464856278807e2b0ef0b9bc8acb2ffd3e0302c97b9fb558be3621d842
336,1,HMF000336A,false,0b2415867f1f62407288634d31de3d0451603121dd1a382e1e9b5bf9d007dbe5
337,1,HMF000337A,false,ae5148afe422cb53e23e3f8d3f6aa65afefb845fad3e2232e67c0018864ce0b3
338,1,HMF000338A,false,489857ce71e34fe992759087d3f4ecc4affacf9d9f5edb556cd459a21282878a
339,1,HMF000339A,false,35dfe5e468ae4820063e84fbe402828ff04d8b4451491f48ef02a7749ef7c068
340,1,HMF000340A,false,7e6614f255bfcef55d56cac8c2302455818602d8493fa35ed0c94361d815045c
341,1,HMF000341A,false,c71905f7d867659a6dfc28736873e8f91627ab3722d0b3973b3cbf6b0202c606
341,2,HMF000341B,false,955e09e818e6a5b064abedcec18e544811683f9339ce668cbf00adb17534e983
342,1,HMF000342A,false,71d180d51eee32f14ea1ffec513c3990854d86094242c4f23f586d745f3d57ed
342,2,HMF000342B,false,74d698c79e9b50c5fd9b60b95b7c905fc58c42de0e743cf5d2d4044e6dd9ee88
343,1,HMF000343A,false,b55308ea2180803f5ac420397b3db01e32ff4751b58e8f408cfdf8912e936e38
344,1,HMF000344A,false,afa44905ea23817b62c1a21899b0d13c335502e624992d8265936d1cfa4185e2
345,1,HMF000345A,false,bddc48a911f40982bb281f6123f762913fb24d084367d40a0bce4e2a34df6cb2
346,1,HMF000346A,false,08a54703fc142b1109e489aaffc5fd453a83402373bc87c801c8481388cabc14
347,1,HMF000347A,false,8db072cac4f1abeca9a665ae73d7e5c763776035d5f1d82ed6481ef3d4923929
348,1,HMF000348A,false,acbb7a24e17eb29a8e62de6df794da52c1a164c6459c7761653c5c0043db6fb6
349,1,HMF000349A,false,4986c7f8bb21a942f2743d413157993998cb97f6a6068b17f4810113702b76d7
350,1,HMF000350A,false,80c24083d923218a3c3ac46e0a48628a7de98faabef843c623ae88085ca2fc77
350,2,HMF000350B,false,08fcf7e4f179889f05a83156631f7c9b38d44975ee493061b92bd09b7ffccd78
351,1,HMF000351A,false,56f2b99e89fd28bb06518e5f88a6a50be8f01ab9a76751a24d85ca9ce4894eeb
352,1,HMF000352A,false,835e7dc1292ff34da728e3cd4c2bf74594bf6fdf258549a01974843b1011af37
353,1,HMF000353A,false,43a02e4c54b4894cff7e728e0dc921e973ab084b6d4e3a4ab3c5e87bbcd34061
354,1,HMF000354A,false,4a7266faeabcedce767e0380d6ff198c3006fd0e1e105893f4ce059b39baea0f
355,1,HMF000355A,false,c606015277117ddfb6556f5b49911ba9fba01ffb64ee35251ad270aa72f7efcd
356,1,HMF000356A,false,c45f95f99e7175bd51eab642c93048d3ed4a5c08ca2b848ac44bf6c45d472e82
357,1,HMF000357A,false,0e281754f08f88462c21a8545007e118b1ad455cff3c64d87642953c9bfe0337
358,1,HMF000358A,false,df76defd4777b06813b7c5e40446043c801ad72b6472fe6779bd298d87fa81d0
359,1,HMF000359A,false,a87c784771c3d92182ffc14f576981e04cca62e10122605f2cc89f76e6317059
360,1,HMF000360A,false,2b9a7f9e0565ce6c4212c6f9a4e49f830c9bf86c4c1b44296506441de8dd78a2
361,1,HMF000361A,false,77d6015cf3d18914c892475a118e9fcae4ccc5c270aa44322c5957652e0e03dd
362,1,HMF000362A,false,93d3f90b8af3c3d87b2dd0e28f4241d105f1330cf89abba7df4307aeacb92f73
363,1,HMF000363A,false,673f1a647a4d52a66a1046935bf818db5b5933479306fd8f7ac7c2e404c54204
364,1,HMF000364A,false,b0b4245d802003360c42e84d5f8b44fd75e0c5f761f78ca1c1684f269a052e05
365,1,HMF000365A,false,5e1e855bba13c18d5a858ea567e0251e0aa0f5c4f14db107e464ebbfe3af93bb
366,1,HMF000366A,false,fc90b5be009c98474f6587589251cbeee9818a3abd53555083a6e2707f5ef726
367,1,HMF000367A,false,ea2fd41825d86f52c5c9916f75ae769360e6c9756b4d92feee581d93d097f5d3
368,1,HMF000368A,false,39e5f4a62b3f17907e118edd0fdc0ff369219dda7c3a6f5cc58e2b3b6340fd07
368,2,HMF000368B,false,6a985b154b55dd2edf00dadedd425f9b4d2021d82d7eced5ffc95dea0fb02012
369,1,HMF000369A,false,3070052c07a36268ec269c2d76e76a8dc24a9b16d3ada09bf0d7e65f954a9a1d
370,1,HMF000370A,false,030d814c1581fb039f3c240de676c1dd3d8dfcf9ca0ada56671b9af346bfe06b
371,1,HMF000371A,false,adfe781e50baf2273d5ed93fb9a48795125378a97057c29c8488afe7ff700cd0
372,1,HMF000372A,false,c9ccda8b9cb4f8a135c38e578b6e57da4d0eac0423fe793f42968e5569481256
372,2,HMF000372B,false,cdb806b2a33a8e83c9160a28b9903fc309e5dd7b7af9654047819b8824ad7efc
373,1,HMF000373A,false,bcd34a3b45f37f25ecbdf989f0f8325f2a7a4ca5ef0c0e5d3fc6b7a244b2bd56
374,1,HMF000374A,false,582ef5b73e58b7b3a4584454a258753f4482fe652bf23f0598686d73a5acefce
375,1,HMF000375A,false,da441e9d19e99383b7feaf713de1ecfddd3d008c982fe190a7063956bffc1775
376,1,HMF000376A,false,5a1f3d94c84bcc9b71e51256b7ad17656c8d91d33a522663444579829778ee62
376,2,HMF000376B,false,30d8c0465461d0c72753a5103be178e29a6839949761226feb4cba07e68327c8
377,1,HMF000377A,false,8f1544d888ba7a571f08b2b678d5f389f29b237495294e730ba26d5860dafd62
378,1,HMF000378A,false,280e8c307df8cc2fec5b47af871e5566e76b60d86b15f5761222fab40074831b
379,1,HMF000379A,false,238f234e80ebb53a5f3448fc75aa504ac02a35d17dd244bbea52b9f54c4f523d
380,1,HMF000380A,false,b4ede3389afa89dff837b5f4d6387d94d492e6d995ff629e2ead348c742523e9
381,1,HMF000381A,false,0c322bc09759f451ca3c2be5b4512a8421699a728efb809b8ca34fe3cb2352ed
382,1,HMF000382A,false,d032f5f6825c3f7a7721eaa466cc0469e562c98e7112b5018872d9ae3d5dff80
383,1,HMF000383A,false,8f32625f27742bf270758c4d6a0d440fb8b579a6f388bfe7aa21dd80bc4be450
384,1,HMF000384A,false,f038a767c0fd6c4764d58ab1c8700f9d422cbd648b2b7324990f29f8fc42a4c9
385,1,HMF000385A,false,6e9d585060b6aaade475662a59183f0a70608b720ce77279344c0606480978f7
386,1,HMF000386A,false,8345f5542a3cbb4177eea1596e5d3e9941c9ba013354af6d620db5f935b16d46
387,1,HMF000387A,false,309b8e8d6957faf44f940542b4029c5c0f2de136a9866caf79a77da5294b80e5
388,1,HMF000388A,false,2709056f1e297faa56dddfbfcd6d2d3e0c9c0129892d6d6a959befe246d21dff
389,1,HMF000389A,false,cfb32045a4f772bc483c04919e48249c1e68f757352735f4fe59c0aa69ba9bbf
390,1,HMF000390A,false,970d78798be353d0287ad92dc8735cbd99cea98e5d2ccd6439713e460cf7f5a6
390,2,HMF000390B,false,145c38dacc4cd0a8636bba87efaf908af34af90a0acfc9b3a10545862ccdc3b1
391,1,HMF000391A,false,7ee403c84d803ee591ccaa28996f118e1df54e29ad000a67e2db9b202ca19640
391,2,HMF000391B,false,f40754bcf582596936c5d280ee4c72d4d6e9d295eba84c5a778a22c63664f9f0
392,1,HMF000392A,false,ed8fe6c1873975ffcfe61686daa6aeca3e25cc136dae179448b04fc5d5a6f553
393,1,HMF000393A,false,440dfedcd68c897b1229ebd0fe65a33eeee19ed886bb0d9b6b12c86e9652ff32
394,1,HMF000394A,false,53496dc86090482102f6056f787d24b6d2af5a6bd0557b97df540f5527b4faf9
395,1,HMF000395A,false,f08751a0f42abf62e3b8522f049f31190b03eeb3017134a0ffd1e2b71b91ca46
396,1,HMF000396A,false,c7231ab2b66b6bbcda35d58b42ded465e23d580f9a93bd9a32dbf04fbf34b407
397,1,HMF000397A,false,35ef6a7c81d033c4cb45ce3785a64a56d13aa4d1e83657863b43fc33a169403c
398,1,HMF000398A,false,a4aac5dce057c64b59251c04c1259a3582e314a478726f22182535727b34a135
399,1,HMF000399A,false,55b1db405179c55fb566a1efce77e1567651296849deee9e5b2187dc55a632f6
400,1,HMF000400A,false,df17df2e1f649727700df6ee8e316476f06b619cd667c9ec931991bd778ceb6d
401,1,HMF000401A,false,ec65e531aaa3b7fb5b2fceabfb39e18cde3cd6f111de0760d9ccf8f99e9d2e17
402,1,HMF000402A,false,923a78cbc42eb718dca1b93081f0d25912495ad38ebadb376c7448e03f34940d
403,1,HMF000403A,false,8c93cc568828a36092b637eb1492ca41a9141997f42ef241cea0e027e3a0300c
403,2,HMF000403B,false,264606370b09028dda13742bf1bdfdd8097ee8c449ec6b76127b6b7727431f50
404,1,HMF000404A,false,217536b42abb5dbf133fba48dde16771655564f6b760f509ac2d98fe2a91a09e
405,1,HMF000405A,false,c162fb9b23623115ae6b880209929016377d789bc1fc7c2539667edb6b1058f5
406,1,HMF000406A,false,c06304397842abed751ea77a43f568ba4fbc8a7033bc95f346ca8dcda7a5371f
407,1,HMF000407A,false,8783e4532fa8353027c60005dd8de9e0c457fc1c2512cb051cecfd1f6c865f1e
407,2,HMF000407B,false,69e890b6172228f8b87f34d084acbf66dbdf67abda54fca5280247da4ce26965
408,1,HMF000408A,false,1291bad4dd0d71cc5bf1d40edd4fac27fd07733ef8d4f1678dacaf0ebf399555
409,1,HMF000409A,false,30333f8f7cc5797f6234c0f212b2999dd46ec97069273569eb1de71e3c10ba06
410,1,HMF000410A,false,e1f9acff1712d4c37a0d2fc87f224166d36b0466ef4f69c7828554786a0f27e4
411,1,HMF000411A,false,e8a61d60dc0a0619be13f37aeedb0562e9f8b812cdfb3ac88baaf4a0d61a7aaa
411,2,HMF000411B,false,2a2584575ec225d592c8a93c002e67b2000f84eaa52e5148d910c1f49bcb6716
412,1,HMF000412A,false,cafccd2bac8e3bbec26324c72ceb9b9dd3cb60d3c7e866c24e4363a39d98d0c1
413,1,HMF000413A,false,b196566f729d56adc4ccf373400a2c2fd41e11e3233b9bbb85627d60afae9281
414,1,HMF000414A,false,b5d5fe58340a516abcdeedf1a30e99f992a9999b94b545fd2f2b068b6a0c7fac
415,1,HMF000415A,false,cd71cc397eeae8a8e1567fab264bc3fbcd3614d2a38f195bc7ef74b5a6143b04
416,1,HMF000416A,false,a26120e19ea56b1953fea72030f66e33c979c0e1b4dc731a2d8be94345ff168c
417,1,HMF000417A,false,f82e314c8e0d5f62bd5d3c74232cf532713de9843e765decbeffbcff41bfa40e
418,1,HMF000418A,false,6eac2b1b71d62f06fbb83667712b833553c8a970fa00eb27b1f68b73b6dd92e4
419,1,HMF000419A,false,0c4d684318549731058d912153f646d7c99e82a8a1cb8ebfd711ea51a34a6137
420,1,HMF000420A,false,39326f4bda7bbd48a4358937c5404957479b87bb8201fdecd5dd28381a02bed3
421,1,HMF000421A,false,f6c10ae1d89e20fd87267eb839fa7962f08199e4e4ec6a6324bbf2166813b46e
422,1,HMF000422A,false,94587316156ed6ce9f6b9edb5ac3c5758b095fce2a4dc008cb00d2613770c4c9
423,1,HMF000423A,false,7e16634c0caf7629c3f98bc7e26bd4ef50d12ebd7010d4b284934d84f0fd5091
424,1,HMF000424A,false,6ce9634354d13b24f6b327f98905c8d4ea66fb0f508fc0f5abaee5ce0c8aa427
425,1,HMF000425A,false,a0fbb0c791b9bc94ce87c93a8fd95d86589c042e2893debdb887d23707c8e431
426,1,HMF000426A,false,d156f0d7669fd858e8c395e8e7390321455e9f99bbe4c7aea1d9b2afad17520e
427,1,HMF000427A,false,fbee13d0d0408bed5c5d558b7ce2d9f307b719f9a1da5bf730786e0bf61b0ead
428,1,HMF000428A,false,ec7bc4f802ba3797fb27e437ab1e65ee42148a47dc547596f21b01211689c04c
429,1,HMF000429A,false,143dcf7d5882cfc5d8fbebc674e1532b172aa9678169ea940471b3fd1304f03d
429,2,HMF000429B,false,63c5a8edbbbb577ed003e5d981341af19669c32f9a4ff628b00d3096763f75cd
