gene	missenseVusDriversPerSample	missensePassengersPerMutation	nonsenseVusDriversPerSample	nonsensePassengersPerMutation	spliceVusDriversPerSample	splicePassengersPerMutation	indelVusDriversPerSample	indelPassengersPerMutation
RUBCN	0.00622987715794538	3.13530568002976e-07	8.93391909178871e-05	1.37760589352823e-08	8.93391909178871e-05	1.37760589352823e-08	0	8.30870494708601e-08
RUBCNL	0.00144061876830489	2.88593756017279e-07	0.000152564402747247	2.85382862041298e-08	0	0	0	5.53913663139068e-08
KIAA0232	0	4.71621266445616e-07	0	4.28746605859651e-08	0	8.57493211719301e-09	0.000493419105151942	1.89077937616328e-07
SUSD6	0	1.02899185406316e-07	0.000288518555544787	6.25424920154527e-09	0	0	0.000134100065866171	3.90349414257179e-08
KIAA0319	0	6.08820180320704e-07	0	4.28746605859651e-08	0	8.57493211719301e-09	6.65975117663929e-05	1.30355398156764e-07
KIAA0319L	0	3.17272488336142e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	1.38478415784767e-07
GARRE1	0	4.71621266445616e-07	0	2.5724796351579e-08	0	0	0	1.10782732627814e-07
ECPAS	0	6.68844705141055e-07	0	5.14495927031581e-08	0	1.7149864234386e-08	0	2.21565465255627e-07
PRORP	0	1.62923710226667e-07	5.08462708180122e-05	1.52297056101251e-08	0	0	0.00034675992844351	4.07921207757445e-08
KIAA0408	0.0041241371412676	2.81577618667928e-07	0.000804644601999841	2.96379252302852e-08	0	0	0	3.04652514726487e-07
MARF1	0.00207487775274657	5.47614358933951e-07	0.000508903676446257	4.08062858516792e-08	0	0	0.000341839494112597	2.62957740207516e-07
KIAA0513	0.000417612348185031	1.64302861308157e-07	0	8.57493211719301e-09	0	0	0.000491167594817472	5.08741425741602e-08
KATNIP	0	6.51694840906669e-07	0	5.14495927031581e-08	0	3.42997284687721e-08	0	2.76956831569534e-07
KIAA0586	0	5.65945519734739e-07	0	4.28746605859651e-08	0	8.57493211719301e-09	0	1.93869782098674e-07
KIAA0753	0	2.82972759867369e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	1.10782732627814e-07
KIAA0754	0	3.42997284687721e-07	0	1.7149864234386e-08	0	0	0.000456823451541056	1.93541574943084e-07
KIAA0825	0.000879344586367809	1.12566276114548e-07	0	0	0	0	7.61337923100657e-05	4.61051914911791e-08
KIAA0895	0.00287147553991345	9.73599655251814e-08	0.000402318970634247	1.91065544416719e-08	0	8.57493211719301e-09	0	8.30870494708601e-08
KIAA0895L	0.000332350195613459	1.50372837092508e-07	0	8.57493211719301e-09	0	0	0	1.10782732627814e-07
KHDC4	0	2.65822895632983e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0.00031513129683935	1.00041287858116e-07
TMEM131L	0.000760197799718055	7.17310983693503e-07	0.000437181478660772	4.35148030037366e-08	0.000415154863763346	2.71967518773354e-08	0	1.10782732627814e-07
KIAA0930	0	1.80073574461053e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	1.93869782098674e-07
ICE1	0.000131617445034414	1.10977077390339e-06	0.0010601242711258	9.71643797933987e-08	0	0	0.000403053720725347	3.38578380969232e-07
CEP162	0	5.57370587617546e-07	0.00118405315115182	5.81846009699277e-08	0.000592026575575908	2.90923004849639e-08	0	1.38478415784767e-07
MINAR1	0.00857587826482933	3.87859889979776e-07	0.000815892116574582	2.06382419609479e-08	0	0	0	8.30870494708601e-08
MINAR2	0.00162251211759467	9.30762288065348e-08	0	8.57493211719301e-09	0	0	0	0
WASHC4	0.000641418439732781	3.10199825942742e-07	0.000580462510410523	2.95290058539437e-08	0.000290231255205261	1.47645029269719e-08	0	1.38478415784767e-07
PHF24	0.00366127109199519	2.04733039346815e-07	0	8.57493211719301e-09	0	0	5.68580525181008e-05	4.84562879506409e-08
KIAA1107	0.00507107890287718	5.37365000978348e-07	0.00100911460949714	4.76411160052453e-08	0.000100911460949714	4.76411160052453e-09	0.00215383895164943	2.63510390643066e-07
KIAA1109	0	1.67211176285264e-06	0.000221517309535434	1.37408466083695e-07	4.70681267425394e-05	8.39718403844802e-08	0	2.21565465255627e-07
KIAA1143	0	3.42997284687721e-08	0	0	0	0	7.3952032755577e-05	1.86756214494325e-08
DENND11	0.00174540537336206	9.70102198846133e-08	0	0	8.72843633063639e-05	1.38536574473493e-08	0.000201437402364234	5.85173692088787e-08
MYORG	0	4.11596741625265e-07	0	0	0	0	0	8.30870494708601e-08
KIAA1191	0	8.57493211719301e-08	5.26122096317273e-05	6.58808457772711e-09	0.000105224419263455	1.31761691554542e-08	0.000139403976867402	3.83880139141994e-08
CEMIP	0	6.68844705141055e-07	0	2.5724796351579e-08	0	2.5724796351579e-08	0	5.53913663139068e-08
KIAA1210	0.00463288739834294	8.8833521798363e-07	0	6.85994569375441e-08	0	0	0	1.6617409894172e-07
CRACD	0	1.00326705771158e-06	0.000199033417805955	6.10831587397056e-08	2.48791772257444e-05	7.6353948424632e-09	0.00116613318125329	1.62417164836134e-07
CRACDL	0	6.43119908789476e-07	0.000380849837091446	2.84922469403915e-08	0.000202638713484009	9.49741564679717e-09	0.000631281817014353	1.44566892909068e-07
KIAA1217	0	1.23479022487579e-06	0	6.85994569375441e-08	0	8.57493211719301e-09	0.000907022166047537	3.04804131440573e-07
NWD2	0	9.77542261360004e-07	0	6.85994569375441e-08	0	8.57493211719301e-09	0	1.38478415784767e-07
ARFGEF3	0.00411127176767445	9.08033511204823e-07	0	5.14495927031581e-08	0	1.7149864234386e-08	0	1.93869782098674e-07
CFAP92	0.000990967189372244	1.76950416955685e-07	0.000190367455819752	1.85357595512358e-08	0	8.57493211719301e-09	0.000507735450225005	4.88533316164524e-08
KIFBP	0.0012806093403094	1.40287574113695e-07	0.000174759259237388	1.0550255386076e-08	0	0	0	5.53913663139068e-08
ELAPOR1	0	3.94446877390879e-07	0.000661045923516624	2.64858537572663e-08	0.000634365876340861	1.89184669694759e-08	0	1.10782732627814e-07
ELAPOR2	0.00407966627430575	6.34829233339222e-07	0.000556932186932632	3.89925371315243e-08	0.000716055668913384	5.01332620262455e-08	0.000160514280506999	1.46595885048712e-07
KIAA1328	0.00427585301367235	1.90098899132096e-07	0.000639918461312869	1.87087791447955e-08	0.000127983692262574	3.7417558289591e-09	0	5.53913663139068e-08
CEP126	0	3.77297013156493e-07	0	2.5724796351579e-08	0	8.57493211719301e-09	0	8.30870494708601e-08
CCDC191	0	4.71621266445616e-07	0	3.42997284687721e-08	0	0	0	8.30870494708601e-08
VIRMA	0.00373478824297409	6.04978547088559e-07	0.00115821404372068	6.77353211671294e-08	0.000178186775957027	1.04208186410968e-08	0	2.21565465255627e-07
CFAP97	0	1.7149864234386e-07	0	0	0	8.57493211719301e-09	0.000837783618509285	9.16838156698605e-08
RIC1	0.00187176725238785	4.00935845972095e-07	0.000114210494253398	2.99866832445375e-08	8.56578706900483e-05	2.24900124334031e-08	0	1.10782732627814e-07
TRMT9B	0.0033268496972718	9.73130796056224e-08	0	0	0	0	0	2.76956831569534e-08
JCAD	0.00467664471040019	8.00933445633482e-07	0.00030329188698402	5.71459418008071e-08	0	0	0	1.93869782098674e-07
FAM234B	0.000530663187566453	2.62932794698035e-07	0.000339046177111322	2.14959882823359e-08	0.000113222496094381	4.29919765646718e-09	0	5.53913663139068e-08
RELCH	0.00286597845582937	2.69066199758133e-07	4.78241703995376e-05	6.7689000962908e-09	0	2.5724796351579e-08	0.000292827955030357	1.5815303266474e-07
KIAA1522	0	4.37321537976844e-07	0.000133679558015711	1.21015892659035e-08	6.68397790078556e-05	6.05079463295174e-09	0	3.04652514726487e-07
CIP2A	0.00387409487485064	3.16745011429551e-07	0.00016665356588272	2.8006223032771e-08	0.000236231921545981	1.68037338196626e-08	0.000361058648791212	1.22135129750772e-07
KIAA1549	0	1.14046597158667e-06	0	5.14495927031581e-08	0	0	0.000182304247682795	3.65503589033866e-07
KIAA1549L	0.00235064630647748	1.00024656931134e-06	0.000187616304506245	4.43644503838907e-08	0.000187616304506245	4.43644503838907e-08	0.000143992272291732	2.59393836570189e-07
RESF1	0	5.91670316086318e-07	0	4.28746605859651e-08	0	0	0.00110271756490032	2.25543447303257e-07
KIAA1586	0.00293209390769623	2.06544890944449e-07	0.000232457820598742	2.55211910889678e-08	0	0	0	5.53913663139068e-08
SHTN1	0	2.40098099281404e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	5.53913663139068e-08
KIAA1614	0	7.20294297844213e-07	0	3.42997284687721e-08	0	8.57493211719301e-09	0	1.6617409894172e-07
SHISAL1	0	1.28623981757895e-07	0	1.7149864234386e-08	0	0	0	0
KIAA1658	0	8.57493211719301e-09	0	0	0	0	0	2.76956831569534e-08
KIAA1671	0	7.80318822664564e-07	0.000130901793762632	3.79312851096361e-08	2.61803587525264e-05	7.58625702192722e-09	0	1.6617409894172e-07
IQCN	0	7.54594026312985e-07	0	8.57493211719301e-09	0	0	0	5.53913663139068e-08
LNPK	0.0016624122233968	1.25869169638135e-07	0.000206479519915713	9.35237142870005e-09	0.000206479519915713	9.35237142870005e-09	0	5.53913663139068e-08
CEP295	0.00421923070369067	7.41032839605717e-07	0	6.85994569375441e-08	0	8.57493211719301e-09	0.000833940752921048	2.8602231895777e-07
KIAA1755	0	7.63168958430178e-07	9.1426819182056e-05	4.79969502081065e-08	6.09512127880373e-05	3.19979668054044e-08	0	1.10782732627814e-07
SANBR	0	1.7149864234386e-07	0.000114327474317498	2.99822656092747e-08	2.85818685793744e-05	7.49556640231867e-09	0.000740450036333824	1.03555766780907e-07
WDR97	0	9.60392397125618e-07	0	2.5724796351579e-08	0	2.5724796351579e-08	0	1.93869782098674e-07
MFSD4B	0.00166854749797888	9.99126807708323e-08	0.000599625186315912	1.16554823066585e-08	0	8.57493211719301e-09	0.000173739235224058	6.1895764196551e-08
KIAA1958	0.000642242232533234	2.50144191410215e-07	0	8.57493211719301e-09	0	0	0	5.53913663139068e-08
KIAA2013	0	1.54348778109474e-07	0.000177045201313826	1.88899694992161e-09	0.000531135603941478	5.66699084976482e-09	0	5.53913663139068e-08
USF3	0	9.00367872305266e-07	0	6.00245248203511e-08	0	0	0	1.10782732627814e-07
NEXMIF	0.00234336544768738	1.18917003024854e-06	0	6.00245248203511e-08	0	8.57493211719301e-09	0	8.30870494708601e-08
KIAA2026	0	7.88893754781757e-07	0	5.14495927031581e-08	0	0	0	2.76956831569534e-07
KIDINS220	0	5.83095383969125e-07	0	8.57493211719301e-09	0	0	0.000329397568065546	2.64475304181393e-07
KIF11	0.000324914725043206	3.65026933140712e-07	0	2.5724796351579e-08	0	0	0.000324160529754201	1.54331342483502e-07
KIF12	0.00203297097542095	1.89049777594525e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	0
KIF13A	0.00463669015165278	6.05218850936297e-07	0.000319457188165309	3.93856111157323e-08	0.000266214323471091	3.28213425964436e-08	0	1.93869782098674e-07
KIF13B	0	6.60269773023862e-07	0	5.14495927031581e-08	0	1.7149864234386e-08	0.000521341660562869	1.57976490432973e-07
KIF14	0	6.00245248203511e-07	0	4.28746605859651e-08	0	1.7149864234386e-08	0	1.93869782098674e-07
KIF15	0.00213578651460239	5.02439539801667e-07	0	2.5724796351579e-08	0	1.7149864234386e-08	0	0
KIF16B	0	7.37444162078599e-07	0	5.14495927031581e-08	0	2.5724796351579e-08	0.00043648257146588	1.6832690531107e-07
KIF17	0	5.74520451851932e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0.000856232016701715	8.94336315450964e-08
KIF18A	0	3.687220810393e-07	0	3.42997284687721e-08	0	8.57493211719301e-09	0.000164749342945288	2.01470693222089e-07
KIF18B	0.00270029848251527	3.69647191732479e-07	0	0	0	1.7149864234386e-08	2.8153364040863e-05	1.62740182773895e-07
KIF19	0.00876934049921813	4.92028099481829e-07	0.000222699229132847	1.73147824300819e-08	0.000296932305510463	2.30863765734426e-08	0.000165916912084603	6.28498669410591e-08
KIF1A	0.00426276936399881	1.12526059086607e-06	0	3.42997284687721e-08	0	3.42997284687721e-08	0.000765963535624759	2.38922255423121e-07
KIF1B	0.000578219409561926	6.47008826754629e-07	0.000520905449179914	5.75029151280201e-08	0.000115756766484425	1.27784255840045e-08	0	1.38478415784767e-07
KIF1C	0	3.17272488336142e-07	0	2.5724796351579e-08	0	8.57493211719301e-09	0	5.53913663139068e-08
KIF20A	0.00125689805051969	2.61232056926773e-07	0	2.5724796351579e-08	0	0	0	0
KIF20B	0	5.65945519734739e-07	0	6.00245248203511e-08	0	8.57493211719301e-09	0	1.38478415784767e-07
KIF21A	0.00258244212042186	7.4282000055293e-07	0.00190113269988637	5.68296044943793e-08	0.00110305807366876	3.55185028089871e-08	0.000124379889819962	3.44873043410294e-07
KIF21B	0	1.03756678618035e-06	0.000650951233263481	7.83166623536841e-08	0.00027122968052645	3.26319426473684e-08	0	2.76956831569534e-08
KIF22	0.00145540101681837	2.36585926465823e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	5.53913663139068e-08
KIF23	0	3.687220810393e-07	0.000227498895143559	5.14332563066141e-08	6.4999684326731e-05	1.4695216087604e-08	0	5.53913663139068e-08
KIF24	0.000339562442798613	4.4164816576684e-07	0	3.42997284687721e-08	0	8.57493211719301e-09	0	0
KIF25	0.00128921559566247	2.60011617118258e-07	6.2329140364762e-05	2.33709986297652e-08	0	0	0.000362514991405693	6.65661307233289e-08
KIF26A	0.000799662021185436	1.05024300936333e-06	0.000181946954017518	5.31534798588594e-08	0	0	0.00239580515059481	2.61693023728289e-07
KIF26B	0.00952082141596525	1.44976636683435e-06	0	4.28746605859651e-08	0	8.57493211719301e-09	0.000332764611084413	5.13325768334591e-07
KIF27	0	5.65945519734739e-07	0.000340989782078913	3.85724542166964e-08	0.000324603477393997	2.20414024095408e-08	0	1.6617409894172e-07
KIF2A	0.000469009307055248	2.48111227671648e-07	0	0	0	8.57493211719301e-09	0	5.53913663139068e-08
KIF2B	0.00578820039915021	1.03335448319311e-06	0	4.28746605859651e-08	0	0	0.00139042926347704	7.96680041922161e-08
KIF2C	0	1.88648506578246e-07	0.000197700199312282	1.82588458183277e-08	0.000131800132874854	1.21725638788851e-08	0	2.76956831569534e-08
KIF3A	2.62144667627141e-05	1.96233475545241e-07	0	0	0.00011874827473262	2.12403863805891e-08	0.000355393738805687	6.74347226401895e-08
KIF3B	0	3.00122624101756e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0	5.53913663139068e-08
KIF3C	2.03701604986647e-05	3.93677618628538e-07	0	1.7149864234386e-08	0	0	0	8.30870494708601e-08
KIF4A	0	4.88771130680002e-07	0	2.5724796351579e-08	0	1.7149864234386e-08	0	2.76956831569534e-08
KIF4B	0.00705564723958927	9.51190890918631e-07	0	6.85994569375441e-08	0	0	0	1.38478415784767e-07
KIF5A	0.00245620088059303	5.50363936170197e-07	0	3.42997284687721e-08	0	3.42997284687721e-08	0	5.53913663139068e-08
KIF5B	0.00219899219796826	1.91355084090096e-07	0.000250137066173088	2.48535520406389e-08	9.54406739067339e-05	4.97071040812779e-09	0	1.93869782098674e-07
KIF5C	0.00378157284605277	5.2603738423431e-07	0.000484648911017854	4.17222428386422e-08	0.000207706676150509	1.78809612165609e-08	0	1.38478415784767e-07
KIF6	0.00357058854227746	4.22530878178864e-07	0.000155743936864784	7.12928748603604e-08	3.82810240225365e-05	7.12928748603604e-09	0.000761662509273667	1.28664126672266e-07
KIF7	0.00287947629631984	5.25804430811548e-07	0	4.28746605859651e-08	0	8.57493211719301e-09	0.00264386347569457	2.03741222976037e-07
KIF9	0.0010349701085055	3.29637468781067e-07	0.000249766335532248	1.62926201957537e-08	0.000249766335532248	1.62926201957537e-08	0	8.30870494708601e-08
KIFAP3	0.00155368986003089	3.70073060363208e-07	0.000329255895685049	3.90155727147259e-08	0.00010975196522835	1.30051909049086e-08	0.000537063841308351	1.00667461612482e-07
KIFC1	0	2.74397827750176e-07	0	2.5724796351579e-08	0	8.57493211719301e-09	0.000554605092058569	1.26223607040743e-07
KIFC2	0.00338140121574118	3.6107589163817e-07	0	2.5724796351579e-08	0	0	0.000392968640794089	1.18243010951228e-07
KIFC3	0	2.74397827750176e-07	0.000458910677173662	1.6969425176829e-08	0.000117116704519665	1.27270688826217e-08	0	2.76956831569534e-08
KIN	0	1.7149864234386e-07	5.485485084476e-05	2.36532577070026e-08	1.82849502815867e-05	7.88441923566753e-09	0	5.53913663139068e-08
KIR2DL1	0.00120948442253692	4.3452122756728e-07	0	8.57493211719301e-09	0	2.5724796351579e-08	0.00098488648165142	4.60457331838637e-08
KIR2DL3	0.00304089041433575	3.2248534919482e-07	0.000375475722408811	2.01202628956848e-08	0.000187737861204405	1.00601314478424e-08	0	0
KIR2DL4	0.0024255715912666	4.22896638926406e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	0
KIR3DL1	0.00245751927107138	5.3316428423641e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
KIR3DL2	0.00123266497179698	5.45119954804329e-07	0.000934393515478585	3.33130192433937e-08	0.000467196757739293	1.66565096216968e-08	0	2.76956831569534e-08
KIR3DL3	0.000249425202879331	4.70776904940844e-07	0	3.42997284687721e-08	0	0	0	2.76956831569534e-08
KIRREL1	0.00492388007336102	5.77223546198661e-07	0	4.28746605859651e-08	0	0	0.00114678820165337	1.09385340284909e-07
KIRREL2	0	4.71621266445616e-07	0.000126461026840938	2.95240541191106e-08	9.48457701307037e-05	2.2143040589333e-08	0.00106514020540738	1.47039775581488e-07
KIRREL3	0.00175727082885522	4.82434078084666e-07	0	8.57493211719301e-09	0.000194784791810579	2.6943875387459e-08	0	5.53913663139068e-08
KISS1	0	3.42997284687721e-08	0	0	0	0	0	0
KISS1R	0	9.43242532891232e-08	7.73130776027817e-05	5.65528097387759e-09	0	0	0.000438818344225263	5.72592743019772e-08
KIT	0.00704302867697216	4.37171491298897e-07	0.000329494825327792	3.04316176582549e-08	0.000263595860262233	2.43452941266039e-08	0.0015451178290556	1.16191729482945e-07
KITLG	0.00132380641045601	1.04356551442804e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
KL	0.00490760119921665	4.7493911621253e-07	0	2.5724796351579e-08	6.41049526349371e-05	6.15407261895411e-09	0.000677678500971336	1.38907806380649e-07
KLB	9.48022244625137e-05	4.50891290907643e-07	0	2.5724796351579e-08	0	0	0	1.38478415784767e-07
KLC1	0	1.7149864234386e-07	0	0	0	0	4.99029025076993e-05	7.70003031945057e-08
KLC2	0	2.40098099281404e-07	0	8.57493211719301e-09	0	3.42997284687721e-08	0.000746820429721591	1.85865807976028e-07
KLC3	0	2.05798370812632e-07	0	0	0	0	0.000297157677921285	7.45378791486308e-08
KLC4	0	2.31523167164211e-07	0	8.57493211719301e-09	0	1.7149864234386e-08	0	5.53913663139068e-08
KLF1	0.000282341748567647	1.43686424021768e-07	0	0	0	0	0	0
KLF10	0.00087835461757712	1.98352982468923e-07	0	8.57493211719301e-09	0	0	0.000385403494489153	6.37743790633312e-08
KLF11	0	2.14373302929825e-07	0.000807494811172044	2.09553578109371e-08	0	0	0	2.76956831569534e-08
KLF12	0	2.40098099281404e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	5.53913663139068e-08
KLF13	0.000162808149359314	1.22475694635499e-07	0.00036354368592256	3.42100009962395e-09	0	0	0.000151066680023282	3.6965493150095e-08
KLF14	0.00256766248966274	1.51707822458031e-07	0.000121783406781251	3.9759034163496e-09	0	0	0	2.76956831569534e-08
KLF15	0.00152413905111746	2.33990103266782e-07	2.57657390991496e-06	8.47763037736874e-09	0	0	4.69874972347284e-05	4.96602172332582e-08
KLF16	0.00141508199545134	5.8034959569772e-08	0	0	0.000196655621241979	1.14842903127924e-09	0.000603349555539928	6.48867913305354e-08
KLF17	0.00356709558795895	2.0828948317957e-07	0	8.57493211719301e-09	5.25277422707928e-05	1.51662065204266e-08	0	2.76956831569534e-08
KLF2	0.00418785150885929	1.0767286687981e-07	0.000139320014284971	3.31365095226884e-09	0	0	0.000447547955828818	5.61945079607055e-08
KLF3	0.00138762620314817	1.19096324959327e-07	0.00038169368253428	1.13105157258212e-08	0	0	0.0022911437022562	8.05889856833734e-08
KLF4	0.00212258004489371	1.770908484842e-07	0	0	4.39460087411093e-05	6.91535499720894e-09	0	5.53913663139068e-08
KLF5	0.00742455831611443	9.6915985154632e-08	0	0	0	0	0.00131247165629522	6.14809498200159e-08
KLF6	0.00101740120917497	1.07352705666711e-07	0.000232676826001971	8.36305633430552e-09	0	0	0.000635331238000878	3.32902451606401e-08
KLF7	0.000293933152218098	1.26098822007823e-07	0.000246835792319054	7.82835711552356e-09	0	0	0.000351335205326412	4.02340660708905e-08
KLF8	0.00230873135100001	1.44336234014459e-07	0	0	0	0	0.000103260997867685	4.27964377089665e-08
KLF9	0.000511138981975638	9.21714644744918e-08	0	0	0	0	0	2.76956831569534e-08
KLHDC1	0.0013634854936189	1.45732771090775e-07	3.12391618820259e-05	7.39521637526282e-09	6.24783237640517e-05	1.47904327505256e-08	0.00148344776379053	6.8322371333929e-08
KLHDC10	0	1.45773845992281e-07	0	0	0	0	0	2.76956831569534e-08
KLHDC2	0.00136868520852301	1.11236680582935e-07	7.22320652822808e-05	5.84716032845416e-09	0.000144464130564562	1.16943206569083e-08	0.000369848101429839	6.5671698177513e-08
KLHDC3	0.000760628287342912	1.59924139140843e-07	0	8.57493211719301e-09	0	0	2.74501455982099e-05	1.07434589271232e-07
KLHDC4	0.000334871025052306	1.84577368955719e-07	0	8.57493211719301e-09	0	0	0	2.76956831569534e-08
KLHDC7A	0.00110029489629527	5.41543846356592e-07	0	8.57493211719301e-09	0	0	0	5.53913663139068e-08
KLHDC7B	0.000812924436449829	3.72322530241191e-07	0	8.57493211719301e-09	0	0	0.000820929188558381	1.49130946951104e-07
KLHDC8A	0	1.97223438695439e-07	0.000266560462138327	1.56584067810667e-08	8.88534873794422e-05	5.21946892702223e-09	0	2.76956831569534e-08
KLHDC8B	0	7.71743890547371e-08	0	0	0	0	0.000104685578220514	1.25709728566154e-07
KLHDC9	0	1.20049049640702e-07	0.000105684431740968	1.31587972437731e-08	0	0	0.00113404984968787	5.55476935443476e-08
KLHL1	0.00762841758965667	5.69413641898538e-07	0	3.42997284687721e-08	0	8.57493211719301e-09	0	1.93869782098674e-07
KLHL10	0	2.22948235047018e-07	0	8.57493211719301e-09	0	0	0.000137177584745134	9.40509372574358e-08
KLHL11	0.00288281515933242	2.42705582117885e-07	0	8.57493211719301e-09	0	0	0.000277293881503528	1.60047751397412e-07
KLHL12	0.00402892596277152	1.65124124071364e-07	1.79047401872305e-05	7.89877749006778e-09	1.79047401872305e-05	7.89877749006778e-09	0	5.53913663139068e-08
KLHL13	0	4.88771130680002e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	2.76956831569534e-08
KLHL14	0.00683673544995057	2.22013713892517e-07	0.000198668929606771	9.64733056928212e-09	0.000198668929606771	9.64733056928212e-09	0	5.53913663139068e-08
KLHL15	0.000582342313312684	1.66656930850272e-07	0	8.57493211719301e-09	0	0	0	0
KLHL17	0	1.97223438695439e-07	0	8.57493211719301e-09	0	0	0.00022538207677159	5.55967944434128e-08
KLHL18	0	1.97223438695439e-07	0	0	0	8.57493211719301e-09	0	2.76956831569534e-08
KLHL2	0.00100956883623973	1.93397808578345e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	0
KLHL20	0	1.97223438695439e-07	0.000257342426098094	3.31563809381008e-08	0.000161469576486225	1.10521269793669e-08	0	2.76956831569534e-08
KLHL21	0.00174510699642971	3.45694519189995e-07	0	2.5724796351579e-08	0	0	2.25543869279415e-05	5.26403673990055e-08
KLHL22	0	2.91547691984562e-07	0.00023608391270347	2.53842553429387e-08	0	0	0	8.30870494708601e-08
KLHL23	0.000834489477041011	2.42884166267894e-07	0	1.7149864234386e-08	0	0	0	0
KLHL24	0.00179563569110762	2.40887168105105e-07	0	8.57493211719301e-09	0	0	0	5.53913663139068e-08
KLHL25	0	3.17272488336142e-07	0	0	0	0	0.000302048878528578	7.39412906620443e-08
KLHL26	0.000149762829865387	3.28766708907121e-07	0	8.57493211719301e-09	0	0	0	5.53913663139068e-08
KLHL28	0.00128277506246403	2.0880524471753e-07	0	1.7149864234386e-08	0	0	8.85101148052829e-05	7.2291312456813e-08
KLHL29	0.00241650741529704	4.91838395414729e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0.000358355292646877	1.22464862934982e-07
KLHL3	0	2.82972759867369e-07	6.5760078668014e-05	6.09156843771285e-09	0.00032880039334007	3.04578421885643e-08	0	5.53913663139068e-08
KLHL30	0	3.08697556218949e-07	0	1.7149864234386e-08	0	8.57493211719301e-09	0	0
KLHL31	0.00318298758792167	1.79920277508067e-07	0.00065875877170586	9.42236152625004e-09	0	0	0.000893108724020518	8.49357135948868e-08
KLHL32	0.0028918574595737	3.36688361971255e-07	0	2.5724796351579e-08	0	0	0	0
KLHL33	0.00240007823830384	2.00911134887291e-07	0	8.57493211719301e-09	0	0	0.000290432237723607	7.53581931188201e-08
KLHL34	0.00457066716402464	5.47687618289671e-07	0.000136150087514555	2.05832243045226e-08	0	0	0.000676342445611657	1.39070767442568e-07
KLHL35	0.00125215612385744	2.44261266815811e-07	0.000275521255961499	6.74507923657926e-09	0	0	0	2.76956831569534e-08
KLHL36	0	3.17272488336142e-07	0	0	0	0	0	5.53913663139068e-08
KLHL38	0.00386757982193341	2.48391588957175e-07	6.04430033429001e-05	6.2923624758421e-09	6.04430033429001e-05	6.2923624758421e-09	0.000564112103342591	1.2506401986997e-07
KLHL4	0.00616220728860059	6.24783609238517e-07	0	2.5724796351579e-08	0	0	0.000725366870237149	7.76998043708662e-08
KLHL40	0.00162159074213278	3.76083783497809e-07	8.52748917889821e-05	1.39295431318299e-08	0.000153294760374145	2.78590862636597e-09	0	8.30870494708601e-08
KLHL41	0.000213315725462348	2.23467511885124e-07	1.16757310962782e-05	1.67089419130753e-08	0	0	0	2.76956831569534e-08
KLHL42	0	1.88648506578246e-07	0.000477594282323488	7.68892537525003e-09	0.000159198094107829	2.56297512508334e-09	0.00176795238002004	1.44403567048666e-07
KLHL5	0.00423408995890923	2.25975767644548e-07	0	2.5724796351579e-08	0	8.57493211719301e-09	0	5.53913663139068e-08
KLHL6	0	2.91547691984562e-07	0	8.57493211719301e-09	0	8.57493211719301e-09	0	5.53913663139068e-08
KLHL7	0.00802317050170294	1.34334518773397e-07	0.000490312461979629	1.57835681426293e-08	0.000122578115494907	3.94589203565731e-09	0	5.53913663139068e-08
KLHL8	0.00125658182453874	2.61243998885048e-07	0	1.7149864234386e-08	0	0	0	0
KLHL9	0	2.05798370812632e-07	0	8.57493211719301e-09	0	0	0.000225501022218767	8.32779696114255e-08
KLK1	0	1.02899185406316e-07	0	8.57493211719301e-09	0	0	0.000615857844572168	6.33611329446569e-08
KLK10	0.000901175065230964	2.14641055294282e-07	0	0	0	0	0	0
KLK11	0.000714363305325648	1.18796629384084e-07	0	1.7149864234386e-08	0	0	0	2.76956831569534e-08
KLK12	0	1.7149864234386e-07	0.000376897028920085	2.0066588675109e-08	0	8.57493211719301e-09	0.00105849574129351	3.70674801260873e-08
KLK13	0.000281413163347154	1.86596151700969e-07	0.000282823196975079	1.50442608457113e-08	0	0	0	2.76956831569534e-08
KLK14	0.00245185491652437	1.64656111888138e-07	0	8.57493211719301e-09	0	0	0	0
KLK15	0.00042279667259278	3.01305994350898e-07	0	8.57493211719301e-09	0	0	0	0
KLK2	8.78974851031892e-05	1.76754213741841e-07	0.000419825253058891	9.87051505671597e-09	0.000192758949698309	9.87051505671597e-09	0.000145176542647701	3.76839237410311e-08
KLK3	0	1.80073574461053e-07	9.4203853390826e-05	2.21672819337679e-08	0	0	0.000178693777437478	3.35957666640175e-08
