gene	missenseVusDriversPerSample	missensePassengersPerMutation	nonsenseVusDriversPerSample	nonsensePassengersPerMutation	spliceVusDriversPerSample	splicePassengersPerMutation	indelVusDriversPerSample	indelPassengersPerMutation
AC015989.1	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.004e-04	3.252e-09
AC015989.2	0.000e+00	1.715e-08	1.585e-04	2.589e-09	0.000e+00	0.000e+00	8.058e-05	1.787e-08
AC016251.1	3.245e-04	8.207e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC016559.1	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.445e-04	1.007e-08
AC016586.1	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.778e-04	2.150e-08
AC016745.1	9.690e-04	2.343e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC02610	0.000e+00	6.860e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC016885.1	6.520e-04	2.412e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	4.424e-04	2.913e-08
AC017028.1	1.530e-03	3.653e-08	1.786e-04	1.832e-09	1.786e-04	1.832e-09	0.000e+00	0.000e+00
AC017081.1	5.699e-04	3.850e-08	4.142e-04	1.506e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC018445.1	1.480e-03	2.987e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC018470.1	1.444e-03	2.456e-07	2.141e-04	2.622e-08	0.000e+00	0.000e+00	7.970e-04	6.897e-08
AC018512.1	1.733e-04	2.030e-09	0.000e+00	0.000e+00	2.083e-04	7.088e-10	0.000e+00	0.000e+00
AC018630.1	2.376e-04	8.177e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC018755.1	6.368e-05	9.192e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC018816.3	0.000e+00	1.715e-08	0.000e+00	0.000e+00	1.024e-04	4.709e-09	0.000e+00	0.000e+00
AC018867.2	2.367e-04	1.679e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC019171.1	2.088e-03	8.407e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC019206.1	2.163e-04	2.613e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC019294.1	0.000e+00	6.860e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC020629.1	2.944e-04	1.461e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.556e-04	1.202e-08
AC020907.1	0.000e+00	3.430e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.542e-04	2.768e-08
AC020922.1	1.016e-03	3.879e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.040e-03	3.938e-08
AC020952.1	4.890e-03	1.069e-07	2.371e-04	8.195e-09	0.000e+00	0.000e+00	3.334e-04	1.473e-08
AC021218.2	9.308e-04	1.964e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC021860.1	2.026e-03	5.210e-08	1.489e-04	2.950e-09	0.000e+00	0.000e+00	9.558e-05	1.604e-08
AC022400.2	0.000e+00	3.430e-08	1.850e-04	1.589e-09	0.000e+00	0.000e+00	6.331e-05	1.997e-08
C5orf67	0.000e+00	5.145e-08	1.157e-04	4.207e-09	1.157e-04	4.207e-09	0.000e+00	0.000e+00
AC022498.1	5.455e-04	4.800e-08	3.944e-04	2.257e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC022532.1	0.000e+00	6.002e-08	1.049e-04	4.615e-09	0.000e+00	0.000e+00	4.577e-05	2.211e-08
AC022819.2	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.989e-04	3.435e-09
AC023469.1	0.000e+00	4.287e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC023590.1	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC023632.1	0.000e+00	2.572e-08	1.821e-04	1.697e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC024257.1	0.000e+00	6.002e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.034e-04	3.388e-08
AC024592.12	1.735e-03	5.454e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC024940.1	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.418e-05	2.597e-08
AC025262.1	1.831e-05	7.884e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.753e-04	6.312e-09
AC025278.1	4.667e-04	5.098e-08	1.630e-04	2.418e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC025287.1	0.000e+00	4.287e-08	0.000e+00	1.715e-08	0.000e+00	0.000e+00	9.387e-04	2.398e-08
AC026202.1	0.000e+00	9.432e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.805e-03	8.453e-08
AC026310.1	3.104e-03	1.743e-07	1.860e-04	1.013e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC026369.1	2.242e-04	3.441e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC026407.1	2.535e-04	2.473e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC026461.1	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC026703.1	7.416e-04	8.347e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.723e-05	1.706e-08
AC026740.1	0.000e+00	6.860e-08	3.023e-04	5.735e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC027228.1	0.000e+00	3.430e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC027307.3	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC027309.1	1.400e-04	6.331e-08	1.660e-04	2.305e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ALOX12-AS1	6.799e-04	4.292e-08	0.000e+00	0.000e+00	3.487e-04	3.982e-09	0.000e+00	0.000e+00
AC037199.1	0.000e+00	8.575e-09	0.000e+00	0.000e+00	1.301e-04	3.664e-09	0.000e+00	0.000e+00
AC037459.4	0.000e+00	6.860e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.111e-05	4.550e-08
AC040160.1	7.710e-04	3.948e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.778e-05	2.309e-08
AC040977.1	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC055736.1	1.836e-04	1.022e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC061975.10	0.000e+00	1.715e-08	1.465e-04	3.044e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC061992.1	1.440e-03	5.709e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	7.845e-05	1.813e-08
HDAC4-AS1	1.087e-03	7.042e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC064874.1	6.369e-04	2.740e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.802e-04	4.002e-08
AC068039.1	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC068620.1	8.977e-04	2.612e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC068987.1	5.204e-04	4.037e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC069368.3	9.514e-04	5.839e-08	2.469e-04	7.827e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC069547.1	7.393e-04	2.353e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC069547.2	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC073063.1	1.203e-04	4.033e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC073333.1	2.579e-04	1.598e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC073342.1	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC073343.1	0.000e+00	1.886e-07	0.000e+00	2.572e-08	0.000e+00	1.715e-08	0.000e+00	2.770e-08
AC073528.1	6.130e-05	6.260e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC073569.1	1.673e-04	2.259e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC073610.5	7.818e-05	1.420e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC073657.1	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
LINC01460	0.000e+00	5.145e-08	5.444e-05	6.519e-09	0.000e+00	0.000e+00	5.210e-05	4.904e-08
MEIOSIN	2.895e-03	2.337e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC074389.6	5.903e-04	6.346e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC078925.1	0.000e+00	8.575e-09	2.642e-04	7.172e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC079210.1	8.946e-04	2.624e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC079341.1	1.201e-03	4.040e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
KIAA2012	0.000e+00	3.430e-07	0.000e+00	1.715e-08	0.000e+00	8.575e-09	0.000e+00	8.309e-08
AC079354.2	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.840e-04	5.254e-09
AC079602.1	3.593e-04	2.931e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.979e-05	1.552e-08
AC079612.1	2.163e-03	7.267e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.240e-05	2.618e-08
AC083862.1	7.379e-05	1.436e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC087239.1	6.084e-04	1.132e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC087477.1	0.000e+00	6.860e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.814e-05	4.830e-08
AC087645.1	7.216e-04	1.614e-07	3.654e-04	1.193e-08	1.218e-04	3.975e-09	2.076e-04	5.776e-08
AC090186.1	1.197e-03	2.340e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.903e-04	4.486e-09
AC090427.1	0.000e+00	2.572e-08	7.867e-05	5.604e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC090574.1	1.066e-03	1.977e-08	1.842e-04	1.618e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC090616.2	0.000e+00	4.287e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.406e-05	1.988e-08
AC090673.2	1.806e-04	2.748e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC091150.1	4.603e-04	1.027e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	5.178e-05	2.138e-08
AC091801.1	8.683e-04	7.011e-08	0.000e+00	0.000e+00	8.454e-05	5.382e-09	3.552e-04	1.207e-08
AC091948.1	0.000e+00	1.715e-08	1.839e-04	1.631e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC092291.2	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC092675.3	4.663e-04	3.384e-08	6.518e-05	6.114e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC092687.4	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.208e-04	1.297e-08
AC092782.1	5.087e-04	6.513e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC092811.1	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC092850.1	1.372e-03	1.283e-07	0.000e+00	2.572e-08	0.000e+00	0.000e+00	1.593e-05	2.575e-08
AC092964.1	6.661e-04	1.772e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC092964.2	8.282e-04	3.732e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.398e-04	1.064e-08
AC093157.1	0.000e+00	3.430e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC093323.1	2.402e-04	5.953e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.466e-03	3.156e-08
AC093677.1	0.000e+00	1.029e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC093802.1	2.268e-04	3.431e-08	9.544e-05	4.971e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC096582.1	1.646e-03	1.008e-07	7.760e-05	5.644e-09	7.760e-05	5.644e-09	0.000e+00	0.000e+00
AC096644.1	9.536e-04	2.401e-08	0.000e+00	0.000e+00	1.848e-04	1.595e-09	0.000e+00	0.000e+00
AC096677.1	8.589e-04	1.476e-07	8.883e-05	5.220e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC097381.1	0.000e+00	1.543e-07	1.457e-04	3.073e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC099552.4	1.127e-03	3.462e-08	6.029e-04	2.957e-09	2.010e-04	9.857e-10	0.000e+00	0.000e+00
LINC02089	1.628e-03	4.144e-08	2.182e-04	8.911e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC103801.2	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC103809.2	1.360e-03	8.585e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC104057.1	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC104472.1	0.000e+00	4.287e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.285e-04	1.533e-08
CROCC2	0.000e+00	6.688e-07	0.000e+00	2.572e-08	0.000e+00	8.575e-09	0.000e+00	8.309e-08
AC104841.2	3.935e-04	2.802e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.486e-04	9.570e-09
AC105020.1	0.000e+00	3.430e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC106873.4	9.208e-04	1.668e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC106876.2	2.393e-04	5.099e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC107021.1	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC108868.1	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC109583.1	2.583e-04	7.396e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.005e-04	3.235e-09
AC110084.1	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC110615.1	4.765e-04	3.346e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC110619.2	1.086e-05	5.104e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	4.126e-04	3.276e-08
AC110771.1	1.466e-03	9.898e-08	3.026e-04	5.723e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC110781.3	0.000e+00	8.575e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC110792.1	0.000e+00	0.000e+00	2.086e-04	6.974e-10	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC111200.1	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.926e-04	1.300e-09	0.000e+00	0.000e+00
AC112205.1	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.891e-04	4.631e-09
AC112693.2	3.393e-03	9.481e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	8.309e-08
AC112715.2	7.578e-04	3.141e-08	1.180e-04	4.117e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC112721.1	7.724e-04	3.086e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC114494.1	0.000e+00	8.575e-09	1.468e-04	3.031e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC114546.1	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.258e-04	1.566e-08
TEX51	2.316e-03	6.690e-08	0.000e+00	0.000e+00	0.000e+00	8.575e-09	0.000e+00	0.000e+00
AC115618.1	2.363e-04	5.110e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.815e-04	2.106e-08
AC116407.2	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC117395.1	1.519e-04	6.286e-08	1.572e-04	2.638e-09	0.000e+00	0.000e+00	8.287e-05	1.759e-08
AC117834.1	3.740e-04	4.590e-08	1.315e-04	3.609e-09	0.000e+00	0.000e+00	9.336e-04	2.460e-08
AC119673.1	1.808e-04	3.605e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC120194.1	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.809e-04	5.635e-09
AC121757.1	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.972e-04	3.637e-09
AC124890.1	0.000e+00	3.430e-08	1.588e-04	2.579e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC126614.1	2.264e-04	3.432e-08	1.290e-04	3.702e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC127496.1	0.000e+00	8.575e-08	1.488e-04	2.956e-09	0.000e+00	0.000e+00	6.539e-04	3.102e-08
AC129492.6	9.017e-04	6.027e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	3.976e-04	3.459e-08
FAM240C	6.148e-04	5.396e-08	3.662e-04	3.321e-09	0.000e+00	0.000e+00	1.301e-04	1.182e-08
AC131935.1	0.000e+00	2.572e-08	3.283e-04	4.751e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC131971.1	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC132186.1	0.000e+00	1.115e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC132192.1	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.172e-04	1.340e-08
AC132216.1	0.000e+00	6.002e-08	1.070e-04	4.533e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC132872.2	0.000e+00	2.572e-08	1.543e-04	2.747e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC135048.1	6.082e-04	4.563e-08	3.855e-04	2.591e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC135178.1	9.908e-04	3.118e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.928e-04	1.968e-08
AC135983.2	8.464e-04	2.806e-08	1.737e-04	2.016e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC136297.1	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.543e-04	8.869e-09
AC136604.1	0.000e+00	1.886e-07	7.872e-05	1.418e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC137056.1	7.933e-04	1.330e-07	1.420e-04	1.179e-08	0.000e+00	0.000e+00	3.499e-04	1.271e-08
AC137932.1	0.000e+00	3.430e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC138393.1	2.320e-04	8.390e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.983e-04	3.503e-09
AC138517.1	0.000e+00	4.287e-08	1.111e-04	4.379e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC138647.1	0.000e+00	2.229e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.696e-06	2.749e-08
AC138655.1	7.164e-04	8.442e-08	9.537e-05	4.973e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
PARD6G-AS1	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC139426.2	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
AC140061.12	0.000e+00	3.430e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.021e-04	1.524e-08
PRSS40A	9.956e-04	3.958e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	1.314e-04	1.166e-08
AC142381.1	8.977e-04	3.470e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC145676.2	0.000e+00	7.717e-08	8.370e-05	5.414e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC174470.1	0.000e+00	2.572e-08	7.226e-05	5.846e-09	0.000e+00	0.000e+00	1.885e-05	2.540e-08
AC187652.1	0.000e+00	2.572e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
AC226150.4	0.000e+00	5.145e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00	6.939e-05	1.923e-08
ACAA1	0.000e+00	1.286e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	9.807e-05	7.112e-08
ACAA2	8.000e-04	1.070e-07	6.690e-05	6.049e-09	6.690e-05	6.049e-09	0.000e+00	0.000e+00
ACACA	2.014e-04	8.413e-07	2.806e-04	5.800e-08	1.754e-04	3.625e-08	0.000e+00	1.385e-07
ACACB	0.000e+00	1.226e-06	0.000e+00	4.287e-08	0.000e+00	5.145e-08	1.576e-06	2.768e-07
ACAD10	0.000e+00	3.430e-07	2.106e-04	1.777e-08	2.106e-04	1.777e-08	0.000e+00	8.309e-08
ACAD11	0.000e+00	2.744e-07	2.161e-04	1.756e-08	2.161e-04	1.756e-08	0.000e+00	1.108e-07
ACAD8	0.000e+00	1.115e-07	2.419e-04	8.014e-09	2.419e-04	8.014e-09	0.000e+00	0.000e+00
ACAD9	0.000e+00	3.087e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ACADL	3.267e-03	1.424e-07	3.991e-04	1.065e-08	1.330e-04	3.551e-09	0.000e+00	0.000e+00
ACADM	2.266e-03	1.202e-07	2.580e-05	1.618e-08	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ACADS	3.435e-03	1.018e-07	0.000e+00	0.000e+00	4.168e-05	7.001e-09	1.786e-04	3.361e-08
ACADSB	3.736e-03	1.505e-07	0.000e+00	0.000e+00	9.364e-06	1.680e-08	1.094e-05	2.636e-08
ACADVL	0.000e+00	1.629e-07	0.000e+00	1.715e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ACAN	1.279e-03	1.572e-06	0.000e+00	6.002e-08	0.000e+00	2.572e-08	0.000e+00	1.662e-07
ACAP1	1.105e-03	2.584e-07	5.288e-06	1.695e-08	5.288e-06	1.695e-08	0.000e+00	2.770e-08
ACAP2	0.000e+00	2.058e-07	1.693e-04	3.648e-08	1.355e-04	2.918e-08	0.000e+00	2.770e-08
ACAP3	3.742e-03	2.531e-07	0.000e+00	8.575e-09	0.000e+00	1.715e-08	0.000e+00	8.309e-08
ACAT1	0.000e+00	1.115e-07	9.383e-05	1.361e-08	4.691e-05	6.803e-09	8.265e-06	5.438e-08
ACAT2	1.121e-03	1.120e-07	2.011e-04	9.557e-09	1.005e-04	4.778e-09	0.000e+00	0.000e+00
ACBD3	0.000e+00	2.058e-07	0.000e+00	0.000e+00	0.000e+00	8.575e-09	0.000e+00	5.539e-08
ACBD4	0.000e+00	1.200e-07	3.053e-04	1.419e-08	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ACBD5	0.000e+00	1.629e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	5.539e-08
ACBD6	1.323e-03	6.151e-08	1.500e-04	2.911e-09	3.000e-04	5.822e-09	0.000e+00	2.770e-08
ACBD7	4.702e-04	3.369e-08	1.184e-04	4.105e-09	0.000e+00	0.000e+00	5.428e-04	1.689e-08
ACCS	2.834e-03	1.331e-07	1.481e-04	2.981e-09	4.444e-04	8.944e-09	0.000e+00	0.000e+00
ACCSL	5.298e-04	3.573e-07	0.000e+00	1.715e-08	0.000e+00	1.715e-08	7.830e-04	7.067e-08
ACD	0.000e+00	1.972e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	0.000e+00
ACE	5.385e-03	6.113e-07	0.000e+00	1.715e-08	0.000e+00	1.715e-08	0.000e+00	8.309e-08
ACE2	6.067e-05	3.150e-07	0.000e+00	2.572e-08	0.000e+00	8.575e-09	0.000e+00	8.309e-08
ACER1	0.000e+00	1.286e-07	6.989e-04	7.906e-09	3.495e-04	3.953e-09	0.000e+00	0.000e+00
ACER2	0.000e+00	1.115e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ACER3	0.000e+00	3.430e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ACHE	2.126e-03	3.313e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ACIN1	1.574e-04	5.600e-07	0.000e+00	2.572e-08	0.000e+00	2.572e-08	4.466e-05	2.715e-07
ACKR2	0.000e+00	2.401e-07	0.000e+00	0.000e+00	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ACKR3	0.000e+00	2.572e-07	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
ACKR4	0.000e+00	3.430e-08	0.000e+00	8.575e-09	0.000e+00	0.000e+00	0.000e+00	0.000e+00
ACLY	0.000e+00	3.944e-07	0.000e+00	8.575e-09	0.000e+00	2.572e-08	0.000e+00	8.309e-08
ACMSD	4.675e-03	1.750e-07	0.000e+00	0.000e+00	2.325e-04	2.552e-08	0.000e+00	8.309e-08
SDHAF3	0.000e+00	6.002e-08	2.933e-04	6.075e-09	0.000e+00	0.000e+00	9.420e-05	1.621e-08
ACO1	0.000e+00	2.744e-07	7.013e-05	1.450e-08	7.013e-05	1.450e-08	0.000e+00	5.539e-08
ACO2	2.980e-04	2.460e-07	0.000e+00	8.575e-09	0.000e+00	8.575e-09	0.000e+00	0.000e+00
ACOT1	0.000e+00	6.002e-08	1.014e-04	4.745e-09	0.000e+00	0.000e+00	0.000e+00	2.770e-08
