gene	missenseVusDriversPerSample	missensePassengersPerMutation
TMEM178A	0.0017446473936567396	1.5899599395281307E-7
TMEM178B	6.259071551554278E-5	2.3232851811716034E-7
TMEM179	0.0	7.422861530192471E-8
TMEM179B	4.243961627999371E-4	6.809767711684357E-8
TMEM180	0.0	1.360857947201953E-7
TMEM181	0.0	2.1031441002212E-7
TMEM183A	0.002224497599424458	1.2570455741340555E-7
TMEM184A	0.0	1.1134292295288707E-7
TMEM185A	0.0	7.422861530192471E-8
TMEM19	6.421068190282813E-4	9.572046633910242E-8
TMEM192	5.339429423049654E-4	1.1280751627227088E-7
TMEM198	3.879863058454588E-4	1.8102795842074965E-7
TMEM199	0.0	3.7114307650962355E-8
TMEM2	0.0	4.577431276952024E-7
TMEM200A	0.002821698856809124	3.5946856355177103E-7
TMEM200B	1.8948774926995493E-4	5.359609337238153E-8
TMEM200C	0.0027507240603491146	5.97620129287811E-7
TMEM201	0.0	1.7320010237115765E-7
TMEM206	0.0013801331027810588	1.0065908633902067E-7
TMEM209	4.871388343398262E-5	1.8344776199894303E-7
TMEM211	0.0	2.4742871767308235E-8
TMEM213	0.0014899607672539243	3.401375681645607E-8
TMEM214	2.4730998457431663E-4	2.119038873335327E-7
TMEM218	0.0	0.0
TMEM221	6.920342725336791E-4	6.880091037427064E-8
TMEM223	3.580987717982716E-4	1.0810234814904193E-7
TMEM225	0.001256490170249575	1.4316384750765855E-7
TMEM229A	0.0	1.9794297413846588E-7
TMEM229B	7.858702108037874E-4	7.708138648225228E-8
TMEM231	0.0	1.2371435883654117E-7
TMEM232	0.0030188684073131334	2.3952965152508714E-7
TMEM239	0.0011812006511259237	5.98461889740078E-8
TMEM240	0.0	2.4742871767308235E-8
TMEM242	0.0	4.948574353461647E-8
TMEM245	0.0	2.2268584590577413E-7
TMEM25	0.0	1.1134292295288707E-7
TMEM252	4.771076508312749E-4	7.817105341663847E-8
TMEM254	0.0016098416421613938	2.8787317499494386E-8
TMEM255A	1.2020981900973506E-4	1.061021426796178E-7
TMEM255B	1.8013070792127184E-4	1.1586121116141344E-7
TMEM256-PLSCR3	0.0	6.185717941827058E-8
TMEM257	0.0029935537902320815	1.794744546268552E-8
TMEM259	3.2728616665044457E-4	2.2078860640146628E-7
TMEM260	0.0	1.9794297413846588E-7
TMEM261	0.0	1.2371435883654117E-8
TMEM262	0.0	1.2371435883654117E-8
TMEM27	0.0	6.185717941827058E-8
TMEM30B	4.072308102155842E-4	1.6781752103370226E-7
TMEM31	2.942219940816449E-4	4.903000077972562E-8
TMEM35	0.0	4.948574353461647E-8
TMEM38B	2.633135869696348E-4	8.749182040271482E-8
TMEM39A	0.0	1.9794297413846588E-7
TMEM39B	0.0	2.3505728178942825E-7
TMEM40	0.0	8.660005118557883E-8
TMEM43	0.0012470613802162576	1.6831778566883103E-7
TMEM47	2.718589195459125E-4	3.76335265160289E-8
TMEM51	0.0	6.185717941827058E-8
TMEM54	9.62366889824379E-4	6.938667134726197E-8
TMEM55B	8.54348022686894E-4	9.883883518986381E-8
TMEM56	6.192149643540862E-4	7.197560938774989E-8
TMEM57	0.0	1.9794297413846588E-7
TMEM59L	0.002537449185442871	2.481466205981528E-7
TMEM61	5.860987040372578E-4	9.816224877090345E-8
TMEM62	9.253056734345614E-4	2.0708822169673237E-7
TMEM63A	1.4237501404007732E-4	3.278216539063689E-7
TMEM63B	0.0	3.340287688586612E-7
TMEM66	0.0	4.948574353461647E-8
TMEM67	0.002303813481728811	4.933897041568764E-7
TMEM70	0.0	9.897148706923294E-8
TMEM72	0.0	1.1134292295288707E-7
TMEM75	8.423825949131475E-4	2.5131875925311563E-8
TMEM86B	0.0	3.7114307650962355E-8
TMEM89	3.8762938784923207E-4	5.732916011669414E-8
TMEM8A	0.0	2.3505728178942825E-7
TMEM8B	0.0012772642196639417	1.7937247017162397E-7
TMEM8C	0.0	3.7114307650962355E-8
TMEM92	0.0011445325319356014	6.144480676824111E-8
TMEM95	3.4623416267026274E-4	4.676242938368926E-8
TMF1	0.0	3.340287688586612E-7
TMIE	0.0	4.948574353461647E-8
TMIGD1	5.207980209017835E-4	1.2575203050635402E-7
TMIGD2	0.0	1.2371435883654117E-7
TMLHE	8.00008801166376E-4	1.3832216662403705E-7
TMOD1	0.0	1.1134292295288707E-7
TMOD2	0.0015039930479433669	9.525917173468817E-8
TMPO	0.0	2.4742871767308233E-7
TMPPE	3.6279998519859016E-4	1.5738313316486367E-7
TMPRSS11A	0.0037929220270594955	1.6866897461546314E-7
TMPRSS11D	0.001026472750449206	2.150490825883409E-7
TMPRSS11E	0.0020663804586920436	2.31569467988659E-7
TMPRSS11F	0.0019750827144278177	2.602926420397198E-7
TMPRSS12	0.0	7.422861530192471E-8
TMPRSS15	0.004977756428867914	8.098142297105385E-7
TMPRSS2	0.0027960548896695946	2.245007673297045E-7
TMPRSS3	0.0	1.7320010237115765E-7
TMPRSS6	0.0	3.9588594827693176E-7
TMPRSS7	0.005369914487306156	2.8548846711529584E-7
TMSB15B	3.1589563422071805E-4	2.334222462252231E-8
TMTC1	0.0013996397469774144	5.451803481528857E-7
TMTC2	0.0015360518244787215	3.536616607326083E-7
TMTC4	0.0	3.2165733297500707E-7
TMX3	1.1537746910258443E-4	1.186842542324939E-7
TMX4	0.0010496639757720863	1.5218083670988997E-7
TNF	0.0	8.660005118557883E-8
TNFAIP2	0.0	1.8557153825481176E-7
TNFAIP3	6.873482585543796E-4	3.659196674525172E-7
TNFAIP6	0.0031648831405891005	7.233518946395088E-8
TNFAIP8	3.0315448027803157E-4	4.8640571714488594E-8
TNFRSF10A	5.882279188136993E-4	1.228122932892411E-7
TNFRSF10B	0.0	1.4845723060384942E-7
TNFRSF10C	0.0	7.422861530192471E-8
TNFRSF10D	0.0	1.6082866648750354E-7
TNFRSF11A	8.623927448462627E-4	2.964310840585966E-7
TNFRSF11B	0.0029766100749751435	2.4137198550680834E-7
TNFRSF13B	0.0	4.948574353461647E-8
TNFRSF14	0.0	9.897148706923294E-8
TNFRSF18	0.0022888882340531863	8.57830151244957E-8
TNFRSF19	0.0	1.8557153825481176E-7
TNFRSF1B	3.509990928022858E-4	1.8264048773055725E-7
TNFRSF25	0.0	1.360857947201953E-7
TNFRSF8	0.0	2.4742871767308233E-7
TNFRSF9	5.510445578100924E-4	1.615476817008838E-7
TNFSF11	0.0023949388060943034	1.553881499944517E-7
TNFSF12	0.0	8.660005118557883E-8
TNFSF12-TNFSF13	0.0	8.660005118557883E-8
TNFSF13B	0.0	9.897148706923294E-8
TNFSF15	9.693127366626585E-4	1.1856959721364573E-7
TNFSF18	0.002720110678514522	7.935447194703086E-8
TNFSF9	0.0	1.2371435883654117E-7
TNIP1	0.0	2.8454302532404473E-7
TNIP2	0.0	1.1134292295288707E-7
TNKS	0.0021520140741322492	3.7629333499355473E-7
TNMD	1.7806554915334344E-4	1.5306555341538315E-7
TNN	0.008080827597245977	1.3178444879494875E-6
TNNI2	0.0	6.185717941827058E-8
TNNI3	0.0013151392340386106	1.406069277894249E-7
TNNT1	8.414587629200187E-4	1.4888651100987715E-7
TNPO1	0.0018793575026063998	2.27351660710192E-7
TNRC18	0.0029480998668408183	1.2818155575687135E-6
TNRC6A	0.0	7.917718965538635E-7
TNRC6B	0.0	7.051718453682847E-7
TNRC6C	0.0	7.670290247865553E-7
TNS1	0.0	8.288862042048259E-7
TNXB	0.0	1.2371435883654117E-7
TOB2	0.0	7.422861530192471E-8
TOE1	0.0	1.360857947201953E-7
TOM1	3.464078195572149E-4	1.457263455440318E-7
TOM1L2	0.0	1.8557153825481176E-7
TOMM34	0.0	6.185717941827058E-8
TOMM40	0.0	7.422861530192471E-8
TOP1MT	0.001213412956834533	2.6875624103514853E-7
TOP2B	0.001210238994013368	4.173518467058459E-7
TOP3A	0.0	1.9794297413846588E-7
TOPAZ1	0.003866036413246428	9.077675641230337E-7
TOPORS	0.0	2.9691446120769884E-7
TOR1AIP1	0.0037017803844153216	1.8501390722989813E-7
TOR1B	9.850267003775274E-4	6.839877294494143E-8
TOR4A	0.0	2.1031441002212E-7
TOX3	0.0	2.9691446120769884E-7
TOX4	0.0	1.1134292295288707E-7
TP53	0.013400976944788501	9.618738507403484E-8
TP53BP1	0.0014330782335919097	7.416655065949231E-7
TP53I11	7.615835679912125E-4	6.576877390941082E-8
TP53I13	1.8104476267332063E-4	1.6530710470579875E-7
TP53I3	7.309392176254753E-4	1.042190814662619E-7
TP53INP2	0.0	6.185717941827058E-8
TP63	9.782691475162771E-4	6.625223039873427E-7
TP73	0.005421511522486072	1.7189607131270597E-7
TPD52L1	0.0	1.2371435883654117E-7
TPD52L3	0.0011503903148408995	6.11894253580695E-8
TPGS1	0.0	8.660005118557883E-8
TPGS2	0.0	9.897148706923294E-8
TPH2	0.0	2.3505728178942825E-7
TPM2	0.0013741199224288749	1.2566411436967694E-7
TPM4	0.0012753794576492365	1.0522602472627041E-7
TPMT	0.0018226451517225895	6.899547918449121E-8
TPP1	0.001383854722845208	1.8709688627775903E-7
TPRG1	0.0	1.2371435883654117E-7
TPRG1L	3.0306589061601647E-4	8.575874160363523E-8
TPRN	0.0	1.4845723060384942E-7
TPRX2P	0.0029869632254734347	2.1617774805785614E-7
TPRXL	1.0665194142694393E-5	1.1087795312318377E-7
TPSAB1	0.0	3.7114307650962355E-8
TPSD1	0.0	8.660005118557883E-8
TPST1	0.002152152319217448	1.1648715437412604E-7
TPST2	0.0	2.4742871767308233E-7
TPT1	7.920660852384935E-4	7.681126531594029E-8
TPTE	0.010764662468268543	8.173229875694119E-7
TPTE2	0.0025790102381276587	3.8242048059586836E-7
TPX2	0.0032261532710803403	2.4286410162898135E-7
TRABD	0.0	1.360857947201953E-7
TRABD2A	0.0011624686853518628	2.586058195014189E-7
TRABD2B	2.1065251444558734E-4	4.1144501499973193E-7
TRAF3IP1	0.0	1.7320010237115765E-7
TRAF3IP3	0.004100650234412376	1.9236727405753797E-7
TRAF4	0.0	1.2371435883654117E-7
TRAF5	8.07234215912607E-4	1.503785965341345E-7
TRAF7	0.0018708940725057543	2.0297776859763282E-7
TRAFD1	0.0	1.360857947201953E-7
TRAK1	0.0	4.4537169181154827E-7
TRAM1	0.0013971012494752358	1.3703363471572956E-7
TRAM1L1	1.6784825850435216E-4	2.524824830925544E-7
TRAP1	0.0	3.0928589709135296E-7
TRAPPC1	0.0	2.4742871767308235E-8
TRAPPC10	0.0	3.587716406259694E-7
TRAPPC11	0.0024095982988106166	3.4032057922408834E-7
TRAPPC2P1	2.630921312806012E-4	7.513003930946011E-8
TRAPPC3L	0.0027527373694050407	4.0817740409154274E-8
TRAPPC4	0.0	2.4742871767308235E-8
TRAPPC5	0.0	8.660005118557883E-8
TRAPPC6A	0.0	6.185717941827058E-8
TRAT1	9.711464101885833E-4	2.2983257761174442E-7
TRDN	8.659658010133906E-5	7.385108071076879E-7
TREH	0.0	1.6082866648750354E-7
TREM1	0.0	8.660005118557883E-8
TREML2	0.0	1.6082866648750354E-7
TRERF1	0.0017088965496751113	6.801549284682329E-7
TREX2	0.0	7.422861530192471E-8
TRH	0.0	1.6082866648750354E-7
TRHR	7.202189564526701E-5	2.9377452694067686E-7
TRIB3	0.0016916219192441477	1.9842205003307592E-7
TRIM10	0.003654200493282412	1.994596807750494E-7
TRIM11	1.8658872996914238E-4	2.516654558815203E-7
TRIM13	0.0	6.185717941827058E-8
TRIM15	0.002016608901581271	2.3373935558041142E-7
TRIM16	0.0	1.2371435883654117E-7
TRIM16L	0.00197225283026686	5.0101606307724854E-8
TRIM21	4.459873537584682E-5	1.2176999044387631E-7
TRIM22	0.0	2.3505728178942825E-7
TRIM23	0.0	7.422861530192471E-8
TRIM25	0.0	1.9794297413846588E-7
TRIM32	0.004506227315242276	2.117996620282841E-7
TRIM36	1.1106704512730189E-4	3.291865855502716E-7
TRIM37	0.0015106279922886777	3.423986261368864E-7
TRIM41	0.0	2.3505728178942825E-7
TRIM42	0.0	7.175432812519388E-7
TRIM46	0.0	3.464002047423153E-7
TRIM48	0.002568097865691496	1.478389448533864E-7
TRIM49	0.006011337065245718	1.9566722601731388E-7
TRIM49B	0.01124831652937874	2.0240822804492086E-7
TRIM49C	0.001969231399278376	1.863191261736024E-7
TRIM52	0.0	7.422861530192471E-8
TRIM59	0.0	1.2371435883654117E-7
TRIM6	1.3113632377143212E-4	3.159401905286424E-7
TRIM6-TRIM34	0.0	4.2062882004424E-7
TRIM60	0.006468111303643313	1.633818310440296E-7
TRIM63	0.0	1.2371435883654117E-7
TRIM64B	0.008733295479740935	1.635982193766717E-7
TRIM64C	0.006605343589055124	3.5534189746192376E-7
TRIM65	0.0012232500995966436	1.6935588464261325E-7
TRIM66	0.0030257554179449406	4.124295013065786E-7
TRIM67	0.0	5.443431788807812E-7
TRIM68	0.002587886976333447	1.5934763606666145E-7
TRIM7	0.0	2.3505728178942825E-7
TRIM71	0.008192978513149353	2.737544369649013E-7
TRIM77	0.0032062890493355853	3.0558730033187733E-7
TRIM9	0.0	3.7114307650962353E-7
TRIML1	0.00396324917895434	3.5918620612320145E-7
TRIML2	0.0039153795609363565	2.499302520374521E-7
TRIO	3.700668002489984E-4	1.5179242694666806E-6
TRIP10	0.0	1.8557153825481176E-7
TRIP4	0.0	2.3505728178942825E-7
TRIT1	0.0	1.1134292295288707E-7
TRMT10A	0.0012870368220944874	1.2946067107467145E-7
TRMT10B	0.0	4.948574353461647E-8
TRMT11	9.985590078640159E-4	9.255167751396896E-8
TRMT112	0.0	3.7114307650962355E-8
TRMT1L	0.001839291231255236	2.4146986342413003E-7
TRMT2B	5.2359960796698154E-5	1.0906018888080377E-7
TRMT44	0.0	3.0928589709135296E-7
TRMT6	0.0	1.4845723060384942E-7
TRMT61A	0.0014651051696523798	9.695456423336745E-8
TRMT61B	7.152046895709E-4	1.6676223816090572E-7
TRMU	0.0	1.1134292295288707E-7
TRNP1	0.0	2.4742871767308235E-8
TRO	0.0	5.567146147644353E-7
TROAP	4.508865540586214E-4	2.401428794882894E-7
TRPA1	0.0021242405315575062	9.837045347633246E-7
TRPC1	0.0	3.8351451239327764E-7
TRPC3	0.0	7.299147171355929E-7
TRPC5	0.0018181926205307138	4.032183647786131E-7
TRPC7	0.002114563777744281	7.614405657134631E-7
TRPM1	0.0	7.299147171355929E-7
TRPM5	0.0018658524845292124	5.619692070323925E-7
TRPM6	0.0	1.2000292807144495E-6
TRPM8	9.956561774672728E-4	6.988785903358145E-7
TRPV1	0.0	1.9794297413846588E-7
TRPV2	0.0	2.3505728178942825E-7
TRPV3	0.0	1.7320010237115765E-7
TRPV5	0.005015213759289619	7.586954611869443E-7
TRUB1	0.0012996547386071335	1.0416769675755505E-7
TSC1	0.0015909470102198609	4.0075414214521525E-7
TSC2	0.0	5.567146147644353E-7
TSC22D2	0.0	2.2268584590577413E-7
TSC22D3	0.0	3.7114307650962355E-8
TSEN2	0.0011407845060807545	7.397964511040982E-8
TSEN34	0.002534412184809887	9.982179392884351E-8
TSEN54	0.0	1.6082866648750354E-7
TSFM	0.0	8.660005118557883E-8
TSHB	0.002151649320460789	4.2280468278842666E-8
TSHZ1	0.0	4.2062882004424E-7
TSHZ3	5.982606891806103E-4	1.0997183300096545E-6
TSKS	0.005294704613920109	3.0113882334043014E-7
TSKU	0.0	7.422861530192471E-8
TSNARE1	0.0	1.6082866648750354E-7
TSPAN1	2.0867954370436888E-5	7.331883634618722E-8
TSPAN14	0.0	8.660005118557883E-8
TSPAN15	0.0	9.897148706923294E-8
TSPAN16	6.487144948528961E-4	1.325466995432428E-7
TSPAN2	0.002002512747450336	9.826811004685441E-8
TSPAN3	5.102334598997517E-4	5.1983997737131686E-8
TSPAN31	0.0	4.948574353461647E-8
TSPAN33	1.3784223133195798E-4	1.7956203875852317E-7
TSPAN7	0.0	6.185717941827058E-8
TSPAN8	0.001491726082729092	8.342253799812525E-8
TSPEAR	0.0017939503588744598	4.166466890904683E-7
TSPO	0.0	4.948574353461647E-8
TSPO2	1.8910312372152183E-4	6.598429775301393E-8
TSPY1	0.0	0.0
TSPY2	0.0	1.2371435883654117E-8
TSPY3	0.0	0.0
TSPYL1	0.0	9.897148706923294E-8
TSPYL2	0.0025903649346090876	2.58211091737495E-7
TSPYL5	0.002892659223869686	1.9554624219531855E-7
TSR1	0.0	1.360857947201953E-7
TSR2	0.0	3.7114307650962355E-8
TSR3	9.843974607711103E-5	1.441655588951949E-7
TSSC4	0.0	9.897148706923294E-8
TSSK1B	0.0016641826257305095	2.862183704530929E-7
TSSK2	8.151862666855031E-4	1.7477478322059042E-7
TSSK4	0.0	9.897148706923294E-8
TTBK2	0.0	4.2062882004424E-7
TTC14	0.004638306532886783	3.7924151466541525E-7
TTC16	0.0	3.464002047423153E-7
TTC21A	0.004654912927694853	2.795460395972219E-7
TTC21B	0.007796571982346493	3.6526516402725124E-7
TTC23	0.0010229979305780258	1.2860052291638434E-7
TTC24	0.0	3.8351451239327764E-7
TTC27	0.0012226548863372292	3.054676288395986E-7
TTC28	0.0	1.039200614226946E-6
TTC29	0.0034315775694272518	2.2153679492466256E-7
TTC3	0.005551169016445238	5.745007854816026E-7
TTC30A	9.98029514522572E-4	2.2866055652363017E-7
TTC32	0.0013321036542752501	4.089584390808437E-8
TTC34	0.0031897879396691124	2.444495188025604E-7
TTC37	0.0	3.2165733297500707E-7
TTC39C	0.0	1.8557153825481176E-7
TTC4	7.172086335265446E-4	1.1718912880178347E-7
TTC40	0.0032287080868611887	1.22009615428721E-6
TTC5	0.0011940300022096784	1.4588691970945652E-7
TTC6	0.015153039929396905	1.059003414390181E-6
TTC7A	0.0	3.587716406259694E-7
TTC7B	0.002246617668455486	3.2268316422833543E-7
TTC8	4.949579097385431E-5	2.576422885247242E-7
TTF1	0.0012398755026752336	2.428596832431471E-7
TTF2	0.002700064120979892	3.524000299545477E-7
TTI2	0.0	7.422861530192471E-8
TTK	0.0	4.4537169181154827E-7
TTLL1	0.0	1.2371435883654117E-7
TTLL10	2.2569545137457654E-4	2.747033942600075E-7
TTLL11	0.0	3.0928589709135296E-7
TTLL2	0.002814482186959116	2.113259576707619E-7
TTLL6	0.0	4.2062882004424E-7
TTLL8	0.0	3.0928589709135296E-7
TTN	0.028424538143805054	1.8555074528328564E-5
TTPA	0.0	1.9794297413846588E-7
TTYH1	0.001115871481891814	2.1115157145273415E-7
TTYH3	7.73595423087912E-4	2.01330888503018E-7
TUB	0.004247390562577845	2.1071271653431242E-7
TUBA1A	0.0	1.1134292295288707E-7
TUBA1C	0.0	1.360857947201953E-7
TUBA3C	0.0019226858975459078	4.3577708529549836E-7
TUBA3D	0.0	1.4845723060384942E-7
TUBA8	0.0	9.897148706923294E-8
TUBB1	0.0010795347559819817	1.5087856209571304E-7
TUBB2A	5.615995768866995E-4	9.92303357486616E-8
TUBB2B	0.0	1.2371435883654117E-7
TUBB4A	0.0	2.1031441002212E-7
TUBB6	0.00145846163180577	1.4672994568922904E-7
TUBE1	2.703323407070426E-5	1.5965010020225736E-7
TUBG1	0.0	7.422861530192471E-8
TUBGCP6	0.0	6.3094323006636E-7
TUFT1	0.0	8.660005118557883E-8
TULP3	0.0	1.1134292295288707E-7
TULP4	0.0	6.556861018336683E-7
TUSC2	0.0	3.7114307650962355E-8
TUSC3	0.0021289638632268778	1.1749810009989171E-7
TUSC5	4.184978774889496E-4	8.072626019162218E-8
TUT1	0.002447793199174273	2.1494103960602447E-7
TVP23B	0.0	3.7114307650962355E-8
TVP23C	0.0	4.948574353461647E-8
TVP23C-CDRT4	0.0	2.4742871767308235E-8
TWF2	0.0	7.422861530192471E-8
TWIST2	0.0	4.948574353461647E-8
TWSG1	0.0	4.948574353461647E-8
TXLNA	0.0017915635885304788	1.445791555336869E-7
TXLNB	2.346046120661373E-4	2.743149821154061E-7
TXNDC16	1.8577637493648647E-4	3.6304379502806866E-7
TXNDC17	0.0	1.2371435883654117E-8
TXNDC2	0.0	4.2062882004424E-7
TXNL4A	6.551007499727673E-4	4.5668227176033417E-8
TXNRD1	0.0046871697771587026	1.6679681671192857E-7
TYK2	0.0	4.0825738416058587E-7
TYMS	0.0	2.4742871767308235E-8
TYR	0.0027748212988617884	4.481123328210576E-7
TYRO3	0.0	2.1031441002212E-7
TYROBP	0.0013616535958131393	6.435042864556613E-8
TYSND1	0.0	1.7320010237115765E-7
TYW1	0.0	2.1031441002212E-7
U2SURP	0.0017280688703990657	3.947760486268899E-7
U82695.9	8.456094192341798E-4	3.736263214247686E-8
UACA	0.0	3.587716406259694E-7
UAP1L1	0.0	8.660005118557883E-8
UBA1	0.0	1.8557153825481176E-7
UBA6	0.005977220748503162	2.218974648005105E-7
UBAC1	0.0014182028998288433	8.662792379560647E-8
UBAP1	8.63386473641681E-4	1.4793052992002346E-7
UBAP1L	0.0010044662901990912	1.5415131749839525E-7
UBAP2	0.0	3.464002047423153E-7
UBAP2L	2.0575436453448476E-4	4.858871746497065E-7
UBASH3A	9.444365836965667E-4	4.289400184546354E-7
UBASH3B	0.0	2.3505728178942825E-7
UBB	0.0	2.4742871767308235E-8
UBBP4	0.0	1.4845723060384942E-7
UBE2A	4.079164778552352E-4	3.170183330252414E-8
UBE2D2	0.0	1.2371435883654117E-8
UBE2E1	4.4685148755450725E-4	4.23758219023173E-8
UBE2E2	0.0018318176974096922	4.385271249271981E-8
UBE2E3	2.0118345570431994E-4	1.1494337577834397E-7
UBE2F	9.58086868099689E-4	5.720183131416897E-8
UBE2H	0.0	4.948574353461647E-8
UBE2J1	0.0	6.185717941827058E-8
UBE2L3	0.0	2.4742871767308235E-8
UBE2M	0.0	7.422861530192471E-8
UBE2NL	0.0019725152034426215	6.246160352376353E-8
UBE2O	0.0	4.824859994625106E-7
UBE2Q1	0.0014897652600590987	7.113658798287135E-8
UBE2R2	0.0	3.7114307650962355E-8
UBE2S	3.093389687829511E-4	7.311381870718322E-8
UBE2T	6.354001755460695E-4	4.652711193834347E-8
UBE2V2	0.001397896053355354	3.8027496629380426E-8
UBE3A	0.0	2.9691446120769884E-7
UBE3B	0.0016873950415622085	4.460350466390734E-7
UBE3D	0.0011101663640164666	1.4954311771647606E-7
UBE4A	4.1608937750292824E-4	3.653742887451775E-7
UBE4B	0.001486180801674394	4.919216794444353E-7
UBIAD1	7.997827477599046E-4	7.64748424425774E-8
UBL4A	0.0	2.4742871767308235E-8
UBL4B	0.0	4.948574353461647E-8
UBLCP1	9.704066184288171E-5	1.0711224703572274E-7
UBN2	0.0011102116959384183	6.320271408459028E-7
UBOX5	5.697716770052153E-4	1.9784554425891235E-7
UBP1	4.6570953279709607E-4	1.6526802767088177E-7
UBQLN1	0.0	9.897148706923294E-8
UBQLN2	0.0044997919449146166	1.6259448094806783E-7
UBQLN3	0.010983609438130076	3.8714874960511445E-7
UBQLN4	0.0	2.4742871767308233E-7
UBQLNL	0.005982461914889326	2.0929753010010576E-7
UBR4	0.0	1.6206581007586894E-6
UBTD2	0.0	3.7114307650962355E-8
UBTF	0.001298095578496821	2.7743577373857657E-7
UBXN10	4.752472107771757E-4	1.4010934232842167E-7
UBXN2A	8.811634190378641E-4	9.76697659626264E-8
UBXN2B	3.0791615560879916E-4	1.3503302842611534E-7
UBXN4	0.0	1.360857947201953E-7
UBXN7	0.0013388850777751346	1.3957168166351207E-7
UCHL1	0.0	1.1134292295288707E-7
UCHL3	2.680262402257148E-4	6.254349137390599E-8
UCKL1	2.1524342061211062E-4	2.627876349349471E-7
UCMA	0.002986834082248682	6.77261477034346E-8
UCN3	2.3783756710183212E-4	7.623106103005174E-8
UFC1	8.438219781941813E-4	4.9811994986001846E-8
UFL1	0.003347390507527824	1.7572134968099756E-7
UFSP2	2.784820945973218E-4	1.4868769930323254E-7
UGCG	0.0	9.897148706923294E-8
UGDH	0.0	1.1134292295288707E-7
UGGT1	0.0	5.19600307113473E-7
UGGT2	0.0	4.824859994625106E-7
UGT1A1	0.0	2.8454302532404473E-7
UGT1A10	0.0017122683912099538	3.707220294036138E-7
UGT1A3	0.0	3.2165733297500707E-7
UGT1A4	0.0010533791710799795	3.2521896793392054E-7
UGT1A5	2.7716604317487226E-5	2.833346661871149E-7
UGT1A6	8.900011851920103E-4	3.0759887642351285E-7
UGT1A7	0.0	3.464002047423153E-7
UGT1A8	0.0	3.2165733297500707E-7
UGT1A9	0.0022829740715163715	2.8398382865254867E-7
UGT2A1	0.0	5.19600307113473E-7
UGT2A3	0.0040805563486033015	3.2932910071280333E-7
UGT2B11	0.005079914828704391	3.7236018014896133E-7
UGT2B15	0.004632846321912333	2.805080760867176E-7
UGT2B17	0.0011081687197953061	1.8674451654279757E-7
UGT2B4	0.0018603762483946653	5.127222106362553E-7
UGT3A1	0.0025179197309136052	5.582839421479054E-7
UGT3A2	0.003921954299966218	4.7232945943987066E-7
UGT8	5.677202275588286E-4	2.350492888284126E-7
UHRF2	0.0	1.9794297413846588E-7
ULBP1	4.1596954045942236E-5	6.004367950630077E-8
ULBP2	8.220503462123434E-4	1.0024691505500818E-7
ULBP3	2.4407924136185787E-4	8.833037901515494E-8
ULK2	6.536665475213132E-4	3.0553090757107127E-7
ULK4	0.0	4.701145635788565E-7
UMOD	0.003963116785976275	3.9630628570289203E-7
UMODL1	0.0027919567093606427	5.710796401932797E-7
UNC119	6.383639934509086E-4	7.114077031412347E-8
UNC13A	0.0	1.1752864089471413E-6
UNC13B	0.0	5.443431788807812E-7
UNC13C	0.016833150177340266	1.7527847734130434E-6
UNC13D	0.0	3.8351451239327764E-7
UNC5B	0.0011344353192880875	4.948852702706414E-7
UNC5C	0.0	6.928004094846306E-7
UNC5D	0.00240319837068817	8.354570318529573E-7
UNC80	0.024700637155716933	1.8304152352853931E-6
UNC93A	0.0	2.598001535567365E-7
UNK	0.0	2.1031441002212E-7
UPF3A	4.0227509035384464E-4	9.380495995351424E-8
UPF3B	0.0	1.6082866648750354E-7
UPK1B	0.0	1.1134292295288707E-7
UPK2	0.0014590308737180383	6.010507729812484E-8
UPK3A	0.0015933275421893922	6.662158937698181E-8
UPK3B	0.0013940256267695476	8.768197891984169E-8
UPP2	0.0017406194133405685	1.5917160156919584E-7
UPRT	5.60204357245587E-4	1.1166259893937146E-7
UQCR10	8.303638944840564E-5	2.1122739274225738E-8
UQCR11	2.586855420701183E-4	1.3464973696841538E-8
UQCRC1	0.0	1.1134292295288707E-7
UQCRH	0.0	1.2371435883654117E-8
URB1	0.0	7.051718453682847E-7
URB2	0.0	5.19600307113473E-7
URM1	0.0	3.7114307650962355E-8
UROC1	0.0	4.3300025592789415E-7
UROD	0.002006604660120615	7.334684340815385E-8
UROS	2.881478402846491E-4	8.640912294965437E-8
USE1	0.0	1.2371435883654117E-7
USH1C	0.005765479663256477	3.548430870375197E-7
USH1G	0.0	2.721715894403906E-7
USHBP1	4.746119030576463E-4	4.494229368923388E-7
USMG5	3.239554600724948E-5	1.0959089206359556E-8
USO1	0.0	4.701145635788565E-7
USP1	0.0	1.6082866648750354E-7
USP11	2.812861839505012E-4	2.5990837254068297E-7
USP15	0.0021137892276551894	3.9033125721764245E-7
USP16	0.0012611436392602606	2.543038934510436E-7
USP17L10	0.0	2.4742871767308235E-8
USP18	0.0	7.422861530192471E-8
USP2	0.0	2.598001535567365E-7
USP20	0.002561920397617124	2.8419405827890556E-7
USP21	0.0	2.4742871767308233E-7
USP22	0.0	1.2371435883654117E-7
USP24	0.0017792260845001199	8.750317500929073E-7
USP25	0.0024888943773248707	3.368635128425854E-7
USP26	0.002062071785234098	3.6784310768731254E-7
USP27X	0.0	1.4845723060384942E-7
USP28	0.0010908064389511109	3.235872535801579E-7
USP34	0.00261473374644889	1.3458350438700903E-6
USP35	0.0	4.577431276952024E-7
USP38	0.0	3.2165733297500707E-7
