gene	missenseDriverLikelihood	missenseExpDriversPerSample	missenseExpPassengersPerLoad	nonsenseDriverLikelihood	nonsenseExpDriversPerSample	nonsenseExpPassengersPerLoad	spliceDriverLikelihood	spliceExpDriversPerSample	spliceExpPassengersPerLoad	indelDriverLikelihood	indelExpDriversPerSample	indelExpPassengersPerLoad
LIG1	0.0	0.0	3.4473323513625666E-7	0.33783998100039625	2.8760497815016704E-4	2.2090506341382442E-8	0.33783998100039625	9.586832605005569E-5	7.363502113794147E-9	0.0	0.0	1.504980242995615E-7
LIG3	0.13001616140063538	0.0011437290021054757	2.999123431966179E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.3559449223030649	4.040237483576219E-4	1.9385803346697864E-7
LIG4	0.0	0.0	4.336966506552906E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
LILRA1	0.306934885583265	0.004442020194309454	3.93066178441968E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	1.1120426939879246E-8	0.6394807123988865	7.258577893290426E-4	1.0851488101170596E-7
LILRA2	0.2624640636383801	0.004096346055650087	4.510942972714653E-7	0.09765979283207188	8.313830263797265E-5	3.010322504617935E-8	0.09765979283207188	2.7712767545990885E-5	1.0034408348726447E-8	0.5461782249665305	6.199525822548586E-4	1.3659856105331446E-7
LILRA3	0.15539790625800964	0.0013229106662146109	2.817700763018054E-7	0.5426227609859702	4.6193765123663747E-4	1.525869051125762E-8	0.5426227609859702	1.5397921707887918E-4	5.086230170419206E-9	0.0	0.0	7.524901214978075E-8
LILRA4	0.3578034650620329	0.004365933313753523	3.0708448485631477E-7	0.15046013990397417	1.7078335970939178E-4	3.778898378685237E-8	0.0	0.0	0.0	0.37600112301747696	2.1339450795543528E-4	9.391059815101485E-8
LILRA5	0.5322490047157497	0.004984170588995385	1.7165249538077218E-7	0.12205483890298643	6.927062366798322E-5	1.952625004239971E-8	0.12205483890298643	3.463531183399161E-5	9.763125021199855E-9	0.32663605270423735	2.780670142204064E-4	1.520099155538495E-7
LILRA6	0.26457533929381494	0.0022523439780971757	2.4534708627505847E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	2.2574703644934226E-7
LILRB1	0.26573008570439066	0.004524348791788717	4.899236961645432E-7	0.4084894917720627	5.795821392906678E-4	3.2889246954598095E-8	0.4084894917720627	2.3183285571626712E-4	1.3155698781839237E-8	0.0	0.0	2.2574703644934226E-7
LILRB2	0.03289840768861579	3.8275672963486017E-4	4.40937886630325E-7	0.016008917603399953	9.085651307264445E-6	2.1884801882568183E-8	0.3440059450689333	2.928540962561861E-4	2.1884801882568183E-8	0.4921752044899353	5.586551696821058E-4	1.5285325682918716E-7
LILRB3	0.20824994524312823	0.0010637057362021306	1.5848277549424535E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.09961270188970234	5.653388302480269E-5	1.355065094700201E-7
LILRB4	0.28407121274428593	0.004352964099940817	4.299174237330101E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	1.1120426939879246E-8	0.5683059190765413	9.676037214697071E-4	1.9490731884238666E-7
LILRB5	0.22155143085959722	0.0032063345555730584	4.4149070241854875E-7	0.011170600365866491	9.509591684903369E-6	3.298861528390812E-8	0.011170600365866491	3.16986389496779E-6	1.099620509463604E-8	0.0	0.0	0.0
LIM2	0.0	0.0	1.7792683103806794E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.524901214978075E-8
LIMA1	0.36187328600542135	0.0020537643927662956	1.4192483002723863E-7	0.5702919157546709	1.618308501006444E-4	4.778537356325659E-9	0.5702919157546709	3.236617002012888E-4	9.557074712651319E-9	0.260892868360283	2.2209949065858374E-4	1.6685124458623997E-7
LIMCH1	0.0	0.0	6.005030547534793E-7	0.0	0.0	0.0	0.0	0.0	1.1120426939879246E-8	0.4642037317581626	0.0018441691954070025	5.644539585823209E-7
LIMD1	0.3945947060597392	0.0022394705224729806	1.346473068055758E-7	0.5442163760209732	1.544314347392092E-4	5.068508490852163E-9	0.0	0.0	0.0	0.0	0.0	3.00996048599123E-7
LIMD2	0.4508599549285103	8.955787980986299E-4	4.2746702256856484E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.629606131549045	1.7866235287997871E-4	2.7871772707270208E-8
LIME1	0.025201190667131036	7.866432955120358E-5	1.1924196834294195E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIMK1	0.16058033280774503	0.0014581642025674917	2.9871056258909514E-7	0.27245318652310924	1.5462723412208243E-4	1.6181262369223434E-8	0.27245318652310924	7.731361706104122E-5	8.090631184611717E-9	0.11700708340833992	9.960875432038018E-5	1.9933303412632853E-7
LIMK2	0.01344620555876561	8.012778567936373E-5	2.3038888726023232E-7	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	1.504980242995615E-7
LIMS1	0.0	0.0	5.5602134699396236E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIMS2	0.0	0.0	1.223246963386717E-7	0.5040393945802024	2.8606095038604E-4	1.1030587355258276E-8	0.0	0.0	0.0	0.5177980931530711	1.4693475969156387E-4	3.6285217146972E-8
LIN28A	0.07597493648974758	1.9403360624509883E-4	9.247997888444738E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIN28B	0.0	0.0	1.1120426939879247E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.22844435313311443	6.48252988459462E-5	5.805880024531822E-8
LIN37	0.3126130467360263	0.0010645166177163212	9.172843671837852E-8	0.0	0.0	0.0	0.5516844765220424	3.1310129201023976E-4	9.970920049700692E-9	0.0	0.0	0.0
LIN52	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIN54	0.05970533872295489	3.72734804740354E-4	2.3004251781917743E-7	0.0	0.0	2.2240853879758492E-8	0.0	0.0	1.1120426939879246E-8	0.0	0.0	7.524901214978075E-8
LIN7A	0.5784118686765283	0.004431645985887135	1.2658248035377788E-7	0.0	0.0	0.0	0.5507372733754329	3.125637192823115E-4	9.991986656478883E-9	0.741191523967993	6.309802984971563E-4	5.8425246472196206E-8
LIN7B	0.0	0.0	3.336128081963774E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LIN7C	0.2528446410232209	4.304959835809664E-4	4.9852119493443137E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.6579165691408964	3.733919234624837E-4	5.148288048991075E-8
LIN9	0.0	0.0	1.890472579779472E-7	0.45187510123944724	2.56455789579709E-4	1.219076578119087E-8	0.45187510123944724	3.846836843695635E-4	1.8286148671786307E-8	0.0	0.0	7.524901214978075E-8
LINC00346	0.0	0.0	4.4481707759516984E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00632	0.0	0.0	2.2240853879758492E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00692	0.5236683186721409	0.0014860054445860978	5.297011661356301E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00696	0.0	0.0	6.672256163927548E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00908	0.5605557972673418	7.95340234488283E-4	2.4434035753210046E-8	0.703038593699882	1.9950016847329228E-4	3.302337622724259E-9	0.0	0.0	0.0	0.8280497993115666	2.3497440389090994E-4	1.293908274076116E-8
LINC00923	0.5739920542196646	0.0030947358201400756	9.001041450030694E-8	0.42843054734145325	1.2157507018769957E-4	6.3560963393561386E-9	0.0	0.0	0.0	0.0	0.0	0.0
LINC00935	0.5068026076697911	8.628875272470905E-4	3.2907393410082294E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00955	0.335939848940199	0.001429936927952039	1.107694859031854E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.9151300529112143	0.0012984251602031986	3.193189839817641E-8
LINC00998	0.0	0.0	1.1120426939879246E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00999	0.33272542009624545	5.665018503341296E-4	4.452226928794992E-8	0.5222256149159648	1.4819115065719773E-4	5.3130551430727466E-9	0.0	0.0	0.0	0.0	0.0	0.0
LINC01098	0.34829450255940153	0.0011860198725064752	8.696692044727004E-8	0.5785104718766303	3.2832603398219655E-4	9.374287006840223E-9	0.7892552359383151	2.2396573097000999E-4	2.343571751710056E-9	0.6782857242014846	1.9247608518770844E-4	2.42086814483204E-8
