Sig1,Sig2,Sig3,Sig4,Sig5,Sig6,Sig7,Sig8,Sig9,Sig10,Sig11,Sig12,Sig13,Sig14,Sig15,Sig16,Sig17,Sig18,Sig19,Sig20,Sig21,Sig22,Sig23,Sig24,Sig25,Sig26,Sig27,Sig28,Sig29,Sig30
0.000616335232,0.00017844166,0.000929140538,0.0227,0.002809188466,0.0021,0,0.000850913754,0,2e-04,0,0.0015,9.6820775e-05,0.0011,0.0013,0.0036,0.001283663378,0.009271416762,0,0.003751612508,3e-04,0.000333838055,0.000149417834,0.04652486901,0.000658103089,1.3229664e-05,0.001629628347,0,0.017383296915,0.0008853
0.004459080311,0.000122832046,0.012215382639,0.0258,0.010301267456,0.0087,1e-04,0.021061235802,0.0085,0.0088,6e-04,0.0027,0.000551103672,0.0736,0.0309,0.0063,0.003103766672,0.072017070126,0.0072,0.01293719445,0.0023,0.000519148161,0,0.050428709482,0.010473080347,0.001934996293,0.007412355152,0.001318507256,0.059602472118,0.0081645
0.012250063666,0.015127427519,0.011653224909,0.033,0.014774016248,0.0017,0.001,0.027032383039,0.0222,0.0374,9e-04,0.0066,0.048166047937,5e-04,0.0057,0.0122,0.001824558257,0.067080643529,0.0051,0.000688299692,1e-04,0.004051634552,0.002071289985,0.031451263182,0.006938146585,0.002680062424,0.007079284522,0.000775902768,0.026894406511,0
0.011162229329,0.006532492454,0.016606775011,0.0538,0.012043464964,0.0029,0.002,0.01808977329,0.0043,0.0103,0.0025,0.0099,0.017329557089,0.0166,0.0062,0.0145,0.001286518338,0.041869009693,0.0063,0.00405822906,5e-04,0.002739770937,0.000696410201,0.062538293699,0.0102466074,0.002031643866,0.006268800628,0.000829292467,0.031608136996,0
0.002275495686,0.001656455398,0.001357239439,0.0104,0.003902362388,0.0011,2e-04,0.001694875197,0,0.0031,1e-04,0.0019,0.002293157306,0,0.0025,0.004,0.002172941968,0.01516237929,0.0018,0.001001102231,0,0.00051315107,9.9393633e-05,0.012802590728,0,0.0002650717,0.001446403415,0,0.012500468152,0.0016722
0.015259102491,0.012394610714,0.016328075975,0.037,0.018243395705,0.0058,0.0013,0.038141330868,0.0322,0.3083,4e-04,0.0049,0.018634581512,0.0516,0.0145,0.0157,0.005012316394,0.117877846666,0.0087,0.012229104507,4e-04,0.003605650899,0.000207430191,0.030297679613,0.024625787226,0.003017187457,0.00980627775,0.001998073667,0.04120717639,0
0.001801068369,0.000263481044,0.024002615202,0.0097,0.011671021651,0.0013,0,0.008356844806,0.0048,5e-04,7e-04,0.0031,0.003775165298,1e-04,0.0011,0.0048,0.001661704195,0.00151688758,0.0058,0.00069704107,5e-04,0.00052764404,0,0.011993038821,0.008032567646,0.001272881297,0.001324163246,0.000255194996,0.009301971097,0
0.00258090852,0.000269866049,0.012160303668,0.0054,0.007292088583,0.0012,0,0.004306380304,0.0023,3e-04,3e-04,0.0015,0.000920824828,0,1e-04,0.0024,0.001626898399,0.002498784527,0.0019,0.002059310006,8e-04,0,0,0.008425119792,0.001635970413,0.001528194862,0.001771084129,0.000268898964,0.003479048871,0
0.000592548022,0.000219233911,0.005275419458,0.0031,0.002303839151,0,0,0.000584415303,0,0,0,0,1.9890489e-05,0,6e-04,0,2.5801897e-05,0.002614508983,0,1.2734958e-05,0,0,0,0,0,0.000307246308,0,0,0.000154433523,0.00482
0.002963986287,0.000610973492,0.023277656342,0.0054,0.011696245747,0.0018,1e-04,0.008634906912,0.0038,2e-04,9e-04,0.0025,0.003860632488,1e-04,0.001,0.0073,0.001328507581,0.00398301117,0.0072,0.000848587116,0.0018,0.000299454735,0,0.003881383185,0.003428449701,0.002498251826,0.001322719819,0.000307698016,0.003976789927,0
